"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","ES",28816,"3","2013","7",14667,12516,0,0,,,,,,,,0,0,0,0,0,,46,,0,0,0,,2151,,"3","3","NA","1","1","1","1","1","3","1","1","5","1500","2","NA","2","2","2","2","4","3","3","1","1","NA","1200","266.24","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","ES",28825,"2","2013","6",37780,36290,0,0,,,,,,,,0,382,0,0,0,,0,,0,0,0,,1490,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","1","1","2","1","1","2","3","2","1","1","1","350","300","189.27","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","ES",28851,"2","2013","7",29776,29661,0,0,,,,,,,,0,0,0,0,0,,229,,0,0,0,,115,,"NA","3","NA","2","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","4","5","6","2","1","NA","500","217.18","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",28879,"1","2013","9",11598,11298,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,300,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","1","NA","2","2","1","1","4","1","5","2","1","NA","1200","975.72","1009","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",28910,"2","2013","16",65701,56312,0,0,,,,,,,,0,0,0,0,38634,,0,,0,0,0,,9389,,"3","3","NA","2","1","1","1","1","1","1","1","2","2000","1","NA","2","2","2","2","4","1","4","2","1","NA","1200","1257.94","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","ES",28928,"1","2013","6",2392,-7365,0,0,,,,,,,,0,0,0,0,0,,1726,,0,0,0,,9758,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","1","NA","2","2","2","2","2","3","6","2","1","NA","600","151.37","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","ES",28940,"2","2013","6",22016,14346,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7670,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","1","NA","2","2","2","2","1","1","4","2","1","NA","600","281.47","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",28959,"2","2013","12",74428,70983,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3445,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","2","1","4","2","1","1500","1500","274.56","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",28979,"2","2013","25",30250,26416,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3834,,"3","3","3","1","1","2","1","1","3","1","1","2","800","1","NA","2","2","2","2","2","1","6","2","1","NA","650","267.22","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",28981,"2","2013","6",57230,57104,334,334,,,,,,,,334,0,0,0,0,,12,,0,0,0,,126,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","2","2","2","2","2","2","2","1","6","2","1","NA","900","1124.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",29009,"1","2013","10",32206,23575,0,0,,,,,,,,0,0,0,0,0,,7,,0,0,0,,8631,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4000","2","NA","2","2","2","1","2","1","6","2","1","NA","900","310.64","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",29028,"1","2013","29",27254,27185,1,1,,,,,,,,1,0,0,0,0,,1417,,0,0,11,,58,,"NA","3","NA","1","1","1","1","1","1","1","1","2","3000","2","3","2","1","2","2","1","4","6","2","1","NA","600","256.56","2520","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",29037,"2","2013","12",54537,50712,0,0,,,,,,,,0,7029,0,0,7908,,0,,0,0,0,,3825,,"1","3","NA","1","1","1","1","1","1","1","3","4","1000","1","NA","2","1","2","2","1","1","5","2","1","NA","1500","1641.14","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","ES",29043,"2","2013","11",23492,8690,0,0,,,,,,,,0,0,0,0,0,,2883,,0,0,8355,,6448,,"NA","1","NA","1","1","2","1","1","1","1","1","1","1500","1","NA","2","2","1","2","1","1","2","2","1","NA","400","86.2","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","ES",29074,"2","2013","10",39916,18466,0,0,,,,,,,,0,0,0,0,0,,12,,0,0,0,,21450,,"NA","3","2","2","1","1","1","1","1","1","1","4","1500","1","NA","2","2","2","1","4","1","5","2","1","NA","750","400.52","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29083,"2","2013","17",20413,17154,0,0,,,,,,,,0,0,0,0,0,,0,,40,0,0,,3259,,"NA","3","NA","1","1","1","1","3","1","1","1","3","1500","2","NA","2","2","2","1","2","3","6","1","1","NA","400","161.12","740.81","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29088,"2","2013","11",56601,36050,0,0,,,,,,,,0,0,0,0,0,,1235,,0,0,0,,20551,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2500","1","NA","2","2","2","2","2","1","5","2","1","NA","700","282.14","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29095,"2","2013","10",4094,3851,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,243,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1500","1","NA","2","2","1","1","2","1","6","2","1","NA","1000","362.07","740.81","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29097,"2","2013","6",54125,40345,0,0,,,,,,,,0,0,0,0,0,,0,,117,0,0,,13780,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2025","2","NA","2","2","2","2","1","1","6","2","1","NA","1500","219.31","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29186,"1","2013","23",35616,25413,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10202,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3500","2","2","2","2","2","2","4","1","5","2","1","NA","NA","387.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29201,"2","2013","7",58166,30593,0,0,,,,,,,,0,0,0,0,0,,8,,0,0,0,,27573,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","1","2","1","4","2","5","2","1","NA","900","355.17","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29237,"2","2013","8",83811,80710,0,0,,,,,,,,0,0,52067,0,0,,1670,,0,0,168,,2933,,"NA","3","NA","1","1","1","1","1","1","1","1","1","1100","1","NA","2","2","2","1","3","1","6","2","1","NA","600","339.97","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29247,"2","2013","13",28789,26782,0,0,,,,,,,,0,0,0,0,0,,6307,,0,0,0,,2008,,"3","3","NA","1","1","1","1","1","1","1","1","6","1400","1","2","2","2","1","2","1","5","6","2","1","NA","400","596.81","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29284,"2","2013","7",37876,26768,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11109,,"NA","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","431.37","629.8","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29306,"2","2013","19",31366,29452,0,0,,,,,,,,0,0,0,0,0,,1640,,426,0,0,,1914,,"3","3","NA","1","1","1","1","1","3","1","1","1","2500","2","NA","2","2","2","2","3","1","6","2","1","NA","500","570.85","772.76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29323,"2","2013","9",46728,44266,0,0,,,,,,,,0,0,0,0,1559,,200,,0,0,0,,2463,,"NA","3","3","1","1","1","1","1","3","1","3","3","2000","2","2","2","2","2","2","1","1","4","1","1","NA","800","288.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",29351,"2","2013","6",24087,21541,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2547,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","2","1","6","2","1","NA","1500","431.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29359,"3","2013","12",12269,11312,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,957,,"NA","3","3","2","1","1","1","1","1","1","1","4","3500","1","NA","2","2","2","1","4","3","5","2","1","NA","400","163.43","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29386,"2","2013","3",39760,17934,5751,5751,,,,,,,,5751,0,0,0,0,,249,,0,0,0,,21827,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4000","2","NA","2","2","2","1","1","1","6","2","1","NA","1000","1402.17","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29410,"2","2013","16",69387,42312,0,0,,,,,,,,0,0,0,0,0,,6,,0,0,0,,27075,,"NA","3","NA","1","1","1","1","1","2","1","1","5","3000","2","NA","2","1","2","2","1","1","6","2","1","950","1200","176.77","669","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29419,"1","2013","9",56837,55766,477,477,,,,,,,,477,0,0,0,0,,866,,0,0,0,,1070,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","1","2","2","3","1","6","2","1","NA","400","253.83","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29438,"2","2013","7",0,-18912,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,18912,,"NA","3","NA","1","1","1","1","1","1","1","1","4","800","2","NA","2","2","1","2","1","1","6","2","1","NA","1100","256.56","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29483,"2","2013","11",23227,21665,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1561,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3500","1","NA","2","2","2","1","1","1","6","2","1","NA","500","431.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29489,"2","2013","15",57968,33757,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,24211,,"NA","3","NA","1","1","1","1","1","3","1","1","6","3000","2","NA","2","2","2","2","4","2","6","2","1","NA","600","5806.16","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29525,"2","2013","5",118146,118146,0,0,,,,,,,,0,0,0,0,0,,14,,0,0,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","5","1800","2","NA","2","2","2","1","2","2","5","2","1","NA","1100","968.73","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29564,"2","2013","15",42720,42638,0,0,,,,,,,,0,0,1328,0,0,,0,,0,0,0,,82,,"NA","3","NA","1","1","1","1","1","3","1","1","2","2000","1","NA","2","2","2","2","4","1","4","2","1","NA","2800","804.89","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29589,"2","2013","9",54030,49392,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4638,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","1","2","2","2","2","2","4","2","6","2","1","NA","700","138.47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29603,"2","2013","5",37973,29045,4310,4310,,,,,,,,4310,0,0,0,0,,187,,0,0,0,,8927,,"NA","3","NA","1","1","1","1","3","1","1","1","4","3000","2","NA","2","1","2","2","2","1","4","2","1","NA","1000","721.01","660","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29612,"2","2013","10",46314,25523,0,0,,,,,,,,0,0,0,0,0,,16,,0,0,0,,20791,,"NA","3","NA","1","1","1","1","1","3","1","1","5","5800","2","NA","2","2","2","2","4","1","5","2","1","NA","1500","387.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29631,"3","2013","5",63440,55399,0,0,,,,,,,,0,0,0,0,0,,50,,0,0,0,,8040,,"NA","3","NA","1","1","1","1","1","1","1","3","5","4000","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","431.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29632,"1","2013","9",35530,27402,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,8128,,"NA","3","NA","1","1","2","1","1","1","1","1","5","1500","1","NA","2","2","2","2","1","1","6","1","1","NA","1500","5806.16","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29635,"2","2013","11",33086,11056,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22029,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4000","1","NA","2","2","2","2","4","1","5","2","1","NA","800","267.22","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29636,"3","2013","7",75933,61297,0,0,,,,,,,,0,0,0,0,0,,0,,91,0,0,,14635,,"NA","3","3","2","1","1","1","1","1","1","1","5","2400","1","NA","2","2","2","1","1","5","6","2","1","NA","700","190.06","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29733,"2","2013","10",17246,15404,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1841,,"NA","3","NA","1","1","1","1","1","1","1","1","1","2000","2","NA","2","2","2","2","3","1","6","2","1","NA","1000","328.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29753,"2","2013","15",18139,13420,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4719,,"NA","3","NA","1","1","1","1","1","3","1","1","4","8000","1","NA","2","2","2","2","1","1","6","1","1","NA","1200","256.56","632.5","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",29772,"2","2013","19",36883,27242,0,0,,,,,,,,0,0,0,0,0,,744,,0,0,0,,9641,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1100","2","NA","2","2","2","2","3","1","6","1","1","NA","300","167.02","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",29795,"3","2013","22",95797,69432,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,26366,,"3","3","NA","1","1","1","1","1","2","1","1","4","2000","2","NA","2","2","2","1","4","2","6","1","1","NA","1000","195.58","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29800,"2","2013","11",71886,71829,0,0,,,,,,,,0,0,0,0,0,,0,,78,0,0,,57,,"NA","3","3","1","1","1","1","1","1","1","1","3","1300","2","NA","2","2","2","2","1","1","6","2","2","NA","NA","109.03","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29801,"2","2013","10",52337,48708,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3629,,"3","3","NA","1","1","1","1","1","1","1","1","5","5000","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","221.81","460","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29865,"1","2013","12",74954,71260,0,0,,,,,,,,0,0,0,0,0,,32,,362,0,0,,3694,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3500","2","NA","2","2","2","2","3","1","5","2","1","NA","1000","167.02","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29886,"1","2013","12",17516,10529,0,0,,,,,,,,0,0,0,0,0,,1017,,0,0,0,,6987,,"NA","3","3","1","1","1","1","1","3","1","1","6","5000","2","NA","2","2","2","1","4","1","4","2","1","NA","1500","328.37","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",29928,"3","2013","10",15997,13415,0,0,,,,,,,,0,0,0,0,0,,0,,180,0,0,,2583,,"NA","3","NA","2","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","2","1","1","5","2","1","NA","800","271.14","510","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",29932,"2","2013","6",43282,38592,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4690,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","3","2","6","2","1","NA","NA","721.01","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",29973,"2","2013","22",52527,46086,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,576,,5866,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","4","1","6","2","2","NA","400","274.56","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",30013,"2","2013","5",10516,7992,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2525,,"3","3","3","2","1","1","1","1","1","1","1","1","1100","2","NA","2","2","2","2","2","2","4","2","1","NA","1000","219.31","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",30030,"2","2013","8",95760,75585,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20175,,"NA","3","NA","1","1","1","1","1","1","2","1","4","1500","2","NA","2","2","2","2","4","2","6","2","1","NA","2000","570.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30031,"2","2013","21",65843,53189,0,0,,,,,,,,0,0,0,0,0,,10,,0,0,0,,12655,,"NA","3","NA","1","1","1","1","1","1","1","1","3","3000","1","NA","2","2","2","2","4","2","5","2","1","NA","500","349.27","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30059,"2","2013","14",139801,139272,0,0,,,,,,,,0,0,6433,0,0,,206,,0,0,0,,529,,"NA","3","NA","1","1","1","1","1","3","1","1","6","5000","2","NA","2","1","2","2","4","2","5","2","1","NA","450","136.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30097,"2","2013","4",45709,20852,0,0,,,,,,,,0,0,0,0,0,,1716,,0,0,0,,24857,,"NA","3","NA","2","1","1","1","1","1","1","1","4","3500","1","NA","2","2","1","2","2","2","6","2","1","NA","1100","831.02","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",30098,"1","2013","9",61524,53450,0,0,,,,,,,,0,0,0,0,0,,0,,122,0,437,,7638,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","1","NA","2","2","2","2","4","1","4","2","1","NA","1500","201.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30101,"2","2013","12",56716,34545,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22171,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","5","2","1","NA","1000","196.51","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30102,"2","2013","14",23120,23072,523,523,,,,,,,,523,0,0,0,0,,124,,0,0,0,,48,,"NA","3","NA","2","1","2","1","1","3","1","1","3","2000","1","NA","2","2","2","2","3","4","5","2","1","NA","NA","543.14","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","ES",30106,"2","2013","11",11288,33,0,0,,,,,,,,0,0,0,0,0,,6,,0,0,0,,11255,,"NA","2","3","2","1","1","1","1","3","1","1","1","3000","1","NA","2","2","2","2","4","4","5","2","1","NA","600","140.37","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",30119,"1","2013","12",7459,-5038,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12497,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500","2","NA","2","2","1","2","2","1","5","2","1","NA","500","241.97","510","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","ES",30147,"2","2013","19",46184,44999,0,0,,,,,,,,0,0,0,0,0,,359,,0,0,0,,1185,,"1","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","3","1","4","1","1","NA","1200","190.14","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","ES",30174,"3","2013","6",58053,45209,0,0,,,,,,,,0,0,0,0,0,,579,,0,0,11294,,1550,,"3","3","NA","1","1","1","1","1","3","1","1","5","3000","2","NA","2","2","2","2","4","1","6","2","1","NA","1000","339.97","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","ES",30176,"2","2013","8",104465,85684,0,0,,,,,,,,0,0,0,13258,0,,0,,0,0,0,,18780,,"NA","3","NA","2","1","1","1","3","1","1","1","5","2500","2","NA","2","2","2","2","3","1","6","2","1","NA","1000","201.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","ES",30213,"2","2013","12",42683,38197,0,0,,,,,,,,0,0,0,0,0,,1171,,0,0,0,,4486,,"NA","3","NA","1","1","1","1","1","3","1","1","4","1000","2","NA","2","2","1","1","4","2","4","2","1","NA","500","266.24","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30232,"2","2013","7",68500,55553,0,0,,,,,,,,0,0,0,0,0,,2176,,0,0,0,,12947,,"NA","3","NA","1","1","1","1","3","1","1","1","5","4000","2","NA","2","2","2","1","4","1","6","1","1","NA","2000","570.85","1445","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30238,"3","2013","4",73571,55921,0,0,,,,,,,,0,0,1473,0,0,,0,,0,0,15519,,2130,,"NA","3","NA","1","1","1","1","1","1","1","1","4","5000","1","NA","2","2","2","2","4","1","6","2","1","NA","NA","388.35","460","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30248,"1","2013","8",38946,35906,3222,3222,,,,,,,,3222,0,0,0,0,,535,,0,0,0,,3040,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","1","1","6","2","1","NA","500","678.54","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30251,"1","2013","6",27373,17689,0,0,,,,,,,,0,0,0,0,0,,100,,0,0,0,,9685,,"NA","3","NA","2","1","1","1","1","1","1","1","4","4000","1","NA","2","2","2","2","4","1","6","2","1","1500","500","274.56","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30260,"2","2013","6",79196,76121,0,0,,,,,,,,0,0,0,0,0,,916,,0,0,0,,3075,,"NA","3","NA","1","1","1","1","1","3","1","1","5","3000","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","413.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","ES",30285,"2","2013","8",82363,72908,0,0,,,,,,,,0,0,0,0,0,,3272,,0,0,0,,9455,,"NA","3","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","4","1","6","1","1","NA","500","388.35","772.76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
