"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BG",29569,"BG32","5","1061.682"
"2013","BG",29649,"BG32","5","929.3846"
"2013","BG",29663,"BG32","4","585.2812"
"2013","BG",29723,"BG32","3","1121.153"
"2013","BG",29734,"BG32","4","1482.039"
"2013","BG",29737,"BG32","4","1301.638"
"2013","BG",29747,"BG32","4","888.7423"
"2013","BG",29775,"BG32","4","445.864"
"2013","BG",29826,"BG32","4","334.4317"
"2013","BG",29830,"BG32","3","1550.039"
"2013","BG",29864,"BG32","5","549.2019"
"2013","BG",29903,"BG32","2","952.7909"
"2013","BG",29907,"BG32","2","820.0013"
"2013","BG",29979,"BG32","2","678.3798"
"2013","BG",29983,"BG32","4","992.7878"
"2013","BG",29994,"BG32","3","418.3608"
"2013","BG",30029,"BG32","4","908.5431"
"2013","BG",30073,"BG32","5","645.9482"
"2013","BG",30075,"BG32","3","363.0348"
"2013","BG",30085,"BG32","2","615.9524"
"2013","BG",30184,"BG32","1","280.9061"
"2013","BG",30194,"BG32","5","611.778"
"2013","BG",30196,"BG32","5","1540.403"
"2013","BG",30210,"BG32","4","685.9771"
"2013","BG",30334,"BG32","1","949.2108"
"2013","BG",30364,"BG32","5","1043.003"
"2013","BG",30377,"BG32","4","367.2673"
"2013","BG",30392,"BG32","1","702.1768"
"2013","BG",30404,"BG32","5","639.7779"
"2013","BG",30411,"BG32","2","1130.053"
"2013","BG",30437,"BG32","5","796.3563"
"2013","BG",30451,"BG32","1","413.0168"
"2013","BG",30453,"BG32","1","432.9181"
"2013","BG",30468,"BG32","1","882.3572"
"2013","BG",30471,"BG32","2","723.341"
"2013","BG",30508,"BG32","5","510.6147"
"2013","BG",30535,"BG32","1","760.1447"
"2013","BG",30545,"BG32","4","1035.671"
"2013","BG",30588,"BG32","4","987.857"
"2013","BG",30691,"BG32","4","316.9773"
"2013","BG",30706,"BG32","2","2010.668"
"2013","BG",30715,"BG32","1","581.7098"
"2013","BG",30736,"BG32","3","442.7172"
"2013","BG",30756,"BG32","4","352.2845"
"2013","BG",30761,"BG32","5","1306.626"
"2013","BG",30768,"BG32","2","925.9115"
"2013","BG",30781,"BG32","5","801.6347"
"2013","BG",30794,"BG32","4","417.6669"
"2013","BG",30826,"BG32","3","450.631"
"2013","BG",30831,"BG32","1","389.881"
"2013","BG",30926,"BG32","1","835.6626"
"2013","BG",30944,"BG32","1","794.3267"
"2013","BG",30955,"BG32","3","0"
"2013","BG",30973,"BG32","5","275.8172"
"2013","BG",30995,"BG32","1","390.8027"
"2013","BG",31019,"BG32","3","1075.779"
"2013","BG",31022,"BG32","2","569.3114"
"2013","BG",31103,"BG32","1","553.6707"
"2013","BG",31126,"BG32","5","991.0294"
"2013","BG",31127,"BG32","3","347.8304"
"2013","BG",31225,"BG32","5","550.4243"
"2013","BG",31247,"BG32","1","607.8725"
"2013","BG",31270,"BG32","2","736.0627"
"2013","BG",31308,"BG32","4","365.7082"
"2013","BG",31316,"BG32","4","934.8092"
"2013","BG",31323,"BG32","4","358.8085"
"2013","BG",31328,"BG32","5","476.8009"
"2013","BG",31334,"BG32","5","734.4874"
"2013","BG",31337,"BG32","2","918.6351"
"2013","BG",31407,"BG33","2","940.8319"
"2013","BG",31443,"BG33","1","310.0952"
"2013","BG",31445,"BG33","1","624.6393"
"2013","BG",31450,"BG33","2","340.7652"
"2013","BG",31480,"BG33","3","731.8195"
"2013","BG",31482,"BG33","2","304.4818"
"2013","BG",31484,"BG33","1","823.5546"
"2013","BG",31486,"BG33","4","532.2087"
"2013","BG",31561,"BG33","2","337.7349"
"2013","BG",31570,"BG33","1","731.8195"
"2013","BG",31588,"BG33","2","451.4068"
"2013","BG",31628,"BG33","1","870.3408"
"2013","BG",31637,"BG33","1","410.2923"
"2013","BG",31654,"BG33","3","753.8312"
"2013","BG",31697,"BG33","4","775.308"
"2013","BG",31710,"BG33","1","624.566"
"2013","BG",31768,"BG33","2","580.0864"
"2013","BG",31831,"BG33","1","1338.267"
"2013","BG",31864,"BG33","1","570.958"
"2013","BG",31889,"BG33","3","563.3432"
"2013","BG",31890,"BG33","3","507.1917"
"2013","BG",31938,"BG33","2","631.9944"
"2013","BG",31943,"BG33","3","733.8763"
"2013","BG",31974,"BG33","4","2241.93"
"2013","BG",31992,"BG33","3","448.7193"
"2013","BG",31998,"BG33","5","462.1094"
"2013","BG",32023,"BG33","1","405.7107"
"2013","BG",32103,"BG33","4","728.518"
"2013","BG",32111,"BG33","4","1704.518"
"2013","BG",32132,"BG33","2","976.9512"
"2013","BG",32145,"BG33","2","660.2978"
"2013","BG",32153,"BG33","3","339.76"
"2013","BG",32156,"BG33","1","594.0753"
"2013","BG",32161,"BG33","2","477.2828"
"2013","BG",32187,"BG33","1","415.7364"
"2013","BG",32191,"BG33","5","745.9755"
"2013","BG",32205,"BG33","3","738.0935"
"2013","BG",32212,"BG33","5","1704.518"
"2013","BG",32220,"BG33","5","251.7467"
"2013","BG",32254,"BG33","1","534.7051"
"2013","BG",32259,"BG33","1","549.9151"
"2013","BG",32327,"BG33","3","480.8525"
"2013","BG",32363,"BG33","3","760.1447"
"2013","BG",32364,"BG33","2","0"
"2013","BG",32406,"BG33","5","633.8344"
"2013","BG",32426,"BG33","3","642.2331"
"2013","BG",32441,"BG33","1","651.6217"
"2013","BG",32452,"BG33","4","868.3484"
"2013","BG",32457,"BG33","3","917.2789"
"2013","BG",32465,"BG33","2","495.2178"
"2013","BG",32585,"BG33","4","901.4827"
"2013","BG",32603,"BG33","3","1267.784"
"2013","BG",32618,"BG33","4","418.3607"
"2013","BG",32648,"BG33","3","868.656"
"2013","BG",32657,"BG33","4","944.7449"
"2013","BG",32682,"BG33","5","415.3072"
"2013","BG",32685,"BG33","4","452.5543"
"2013","BG",32692,"BG33","1","483.393"
"2013","BG",32702,"BG33","3","763.5561"
"2013","BG",32718,"BG33","2","579.7375"
"2013","BG",32740,"BG33","4","401.12"
"2013","BG",32761,"BG33","4","550.0681"
"2013","BG",32777,"BG33","4","1208.889"
"2013","BG",32785,"BG33","3","905.0541"
"2013","BG",32787,"BG33","4","914.9489"
"2013","BG",32820,"BG33","5","587.3062"
"2013","BG",32828,"BG33","5","690.4104"
"2013","BG",32876,"BG33","2","500.4304"
"2013","BG",32885,"BG33","1","536.4486"
"2013","BG",32924,"BG33","4","359.2217"
"2013","BG",32929,"BG33","3","573.8498"
"2013","BG",32973,"BG33","5","389.5449"
"2013","BG",32984,"BG33","5","1472.181"
"2013","BG",32992,"BG33","2","775.6223"
"2013","BG",33016,"BG33","1","451.6035"
"2013","BG",33042,"BG33","3","884.6534"
"2013","BG",33052,"BG33","3","670.5766"
"2013","BG",33070,"BG33","2","1202.947"
"2013","BG",33095,"BG33","5","184.5435"
"2013","BG",33097,"BG33","2","504.6331"
"2013","BG",33130,"BG33","5","392.3278"
"2013","BG",33147,"BG33","5","666.1427"
"2013","BG",33183,"BG33","3","506.4232"
"2013","BG",33275,"BG33","3","776.1428"
"2013","BG",33287,"BG33","1","582.6174"
"2013","BG",33314,"BG33","2","821.7491"
"2013","BG",33361,"BG33","4","555.9503"
"2013","BG",33385,"BG33","1","479.9396"
"2013","BG",33432,"BG33","5","1407.127"
"2013","BG",33443,"BG33","5","784.0203"
"2013","BG",33446,"BG33","3","265.7686"
"2013","BG",33461,"BG33","4","624.5494"
"2013","BG",33476,"BG33","2","301.8032"
"2013","BG",33489,"BG33","1","312.5931"
"2013","BG",33513,"BG33","3","457.1089"
"2013","BG",33515,"BG33","2","752.584"
"2013","BG",33525,"BG33","5","851.4161"
"2013","BG",33539,"BG33","4","868.6041"
"2013","BG",33646,"BG33","1","251.7381"
"2013","BG",33651,"BG33","2","804.3873"
"2013","BG",33663,"BG33","4","406.4491"
"2013","BG",33679,"BG33","3","508.542"
"2013","BG",33709,"BG33","1","1302.314"
"2013","BG",33724,"BG33","1","968.2744"
"2013","BG",33845,"BG33","2","599.2117"
"2013","BG",33856,"BG33","5","764.8413"
"2013","BG",33895,"BG33","4","623.1838"
"2013","BG",33955,"BG33","3","783.8732"
"2013","BG",33971,"BG33","1","1704.518"
"2013","BG",33980,"BG33","5","688.0308"
"2013","BG",33985,"BG33","3","755.6502"
"2013","BG",34010,"BG33","4","559.0744"
"2013","BG",34042,"BG33","2","418.7944"
"2013","BG",34105,"BG33","5","308.0851"
"2013","BG",34134,"BG33","1","1100.007"
"2013","BG",34147,"BG33","3","1145.712"
"2013","BG",34155,"BG33","5","763.4703"
"2013","BG",34168,"BG33","5","960.3293"
"2013","BG",34177,"BG33","3","493.6416"
"2013","BG",34178,"BG33","1","667.6356"
"2013","BG",34214,"BG33","4","801.2212"
"2013","BG",34234,"BG33","1","638.3387"
"2013","BG",34254,"BG33","5","1019.65"
"2013","BG",34285,"BG33","1","366.7399"
"2013","BG",34295,"BG33","3","936.1575"
"2013","BG",34302,"BG33","1","982.3441"
"2013","BG",34330,"BG33","5","1420.871"
"2013","BG",34409,"BG33","2","913.3303"
"2013","BG",34448,"BG33","1","599.1355"
"2013","BG",34457,"BG33","5","1064.896"
"2013","BG",34499,"BG33","4","463.6969"
"2013","BG",34515,"BG33","3","696.8551"
"2013","BG",34516,"BG33","3","467.252"
"2013","BG",34572,"BG33","1","896.3951"
"2013","BG",34587,"BG33","1","1006.935"
"2013","BG",34604,"BG33","1","469.0934"
"2013","BG",34605,"BG33","1","1015.578"
"2013","BG",34640,"BG33","5","223.9393"
"2013","BG",34641,"BG33","5","646.3802"
"2013","BG",34665,"BG33","3","178.8292"
"2013","BG",34668,"BG33","1","695.1837"
"2013","BG",34681,"BG33","3","994.3801"
"2013","BG",34686,"BG33","1","645.3513"
"2013","BG",34772,"BG33","1","1889.055"
"2013","BG",34773,"BG33","3","364.8679"
"2013","BG",34814,"BG33","2","688.1983"
"2013","BG",34906,"BG33","3","448.8809"
"2013","BG",34940,"BG33","4","695.0816"
"2013","BG",34975,"BG33","1","415.2394"
"2013","BG",35010,"BG33","5","507.646"
"2013","BG",35041,"BG33","4","589.3124"
"2013","BG",35057,"BG33","3","716.069"
"2013","BG",35058,"BG33","2","765.7037"
"2013","BG",35070,"BG33","5","433.0443"
"2013","BG",35129,"BG33","3","1460.58"
"2013","BG",35153,"BG33","4","588.6931"
"2013","BG",35170,"BG33","5","756.1478"
"2013","BG",35171,"BG33","3","739.6825"
"2013","BG",35174,"BG33","1","0"
"2013","BG",35211,"BG33","4","350.3229"
"2013","BG",35219,"BG33","5","291.3579"
"2013","BG",35227,"BG33","4","655.1502"
"2013","BG",35230,"BG33","1","223.9152"
"2013","BG",35237,"BG33","5","605.5946"
"2013","BG",35274,"BG33","1","372.9781"
"2013","BG",35275,"BG33","4","601.8314"
"2013","BG",35339,"BG33","3","480.5553"
"2013","BG",35350,"BG33","1","504.6331"
"2013","BG",35371,"BG33","1","653.6431"
"2013","BG",35377,"BG33","5","542.3878"
"2013","BG",35381,"BG33","3","443.0706"
"2013","BG",35387,"BG33","5","602.661"
"2013","BG",35446,"BG33","5","197.7966"
"2013","BG",35544,"BG33","5","1174.056"
"2013","BG",35546,"BG33","2","629.4626"
"2013","BG",35587,"BG33","5","562.2745"
"2013","BG",35591,"BG33","5","499.9902"
"2013","BG",35610,"BG33","2","398.5593"
"2013","BG",35662,"BG33","5","372.2683"
"2013","BG",35675,"BG33","1","393.6093"
"2013","BG",35701,"BG33","1","520.9261"
"2013","BG",35780,"BG33","1","323.4989"
"2013","BG",35820,"BG33","2","526.0924"
"2013","BG",35907,"BG33","4","978.4947"
"2013","BG",35930,"BG33","3","376.6877"
"2013","BG",35961,"BG33","2","276.4412"
"2013","BG",36007,"BG33","1","293.3372"
"2013","BG",36052,"BG33","4","448.9523"
"2013","BG",36060,"BG33","2","692.9983"
"2013","BG",36094,"BG33","4","612.3681"
"2013","BG",36114,"BG33","2","0"
"2013","BG",36213,"BG33","4","867.1093"
"2013","BG",36226,"BG33","4","439.9995"
"2013","BG",36249,"BG33","1","473.3907"
"2013","BG",36252,"BG33","4","1315.387"
"2013","BG",36253,"BG33","1","334.4856"
"2013","BG",36271,"BG33","1","280.9621"
"2013","BG",36317,"BG33","3","2338.915"
"2013","BG",36323,"BG33","5","1028.066"
"2013","BG",36367,"BG33","2","823.5271"
"2013","BG",36411,"BG33","5","486.3154"
"2013","BG",36469,"BG33","2","501.7018"
"2013","BG",36480,"BG33","1","560.638"
"2013","BG",36525,"BG33","2","417.9949"
"2013","BG",36537,"BG33","4","1615.616"
"2013","BG",36562,"BG33","4","330.2767"
"2013","BG",36592,"BG33","3","520.9261"
"2013","BG",36634,"BG33","5","341.1999"
"2013","BG",36636,"BG33","5","530.8819"
"2013","BG",36704,"BG33","2","1104.3"
"2013","BG",36738,"BG33","4","768.2026"
"2013","BG",36770,"BG33","2","592.4772"
"2013","BG",36784,"BG33","2","823.5271"
"2013","BG",36801,"BG33","4","1272.804"
"2013","BG",36857,"BG33","4","307.5785"
"2013","BG",36859,"BG33","3","755.0721"
"2013","BG",36891,"BG33","2","368.847"
"2013","BG",36937,"BG33","1","567.0036"
"2013","BG",36941,"BG33","1","187.2225"
"2013","BG",36977,"BG33","2","542.8985"
"2013","BG",37013,"BG33","1","451.4068"
"2013","BG",37038,"BG33","1","328.7464"
"2013","BG",37064,"BG33","5","553.8843"
"2013","BG",37070,"BG33","1","1092.624"
"2013","BG",37124,"BG33","1","477.0889"
"2013","BG",37149,"BG33","4","641.444"
"2013","BG",37164,"BG33","2","343.7413"
"2013","BG",37221,"BG33","2","527.6551"
"2013","BG",37237,"BG33","2","594.6615"
"2013","BG",37243,"BG33","2","971.7058"
"2013","BG",37244,"BG33","5","756.6203"
"2013","BG",37271,"BG33","5","384.7222"
"2013","BG",37322,"BG33","4","1387.616"
"2013","BG",37325,"BG33","5","543.4019"
"2013","BG",37415,"BG33","3","436.8028"
"2013","BG",37439,"BG33","1","327.0044"
"2013","BG",37456,"BG33","3","729.9593"
"2013","BG",37542,"BG33","2","798.1138"
"2013","BG",37571,"BG33","1","646.0791"
"2013","BG",37589,"BG33","5","696.6289"
"2013","BG",37597,"BG33","3","910.569"
"2013","BG",37627,"BG33","1","865.0808"
"2013","BG",37631,"BG33","4","291.4176"
"2013","BG",37643,"BG33","5","775.1478"
"2013","BG",37648,"BG33","4","563.4551"
"2013","BG",37694,"BG33","1","898.2074"
"2013","BG",37772,"BG33","5","309.0167"
"2013","BG",37803,"BG33","4","1372.265"
"2013","BG",37812,"BG33","5","556.9928"
"2013","BG",37842,"BG33","1","962.2192"
"2013","BG",37847,"BG33","4","467.6651"
"2013","BG",37854,"BG33","1","593.7943"
"2013","BG",37860,"BG33","1","344.3815"
"2013","BG",37870,"BG33","1","302.546"
"2013","BG",37910,"BG33","1","585.696"
"2013","BG",37936,"BG33","2","275.8172"
"2013","BG",37958,"BG33","2","498.3155"
"2013","BG",37962,"BG33","1","179.3827"
"2013","BG",37964,"BG33","4","335.6306"
"2013","BG",37982,"BG33","4","535.9664"
"2013","BG",38006,"BG33","5","507.1917"
"2013","BG",38020,"BG33","3","601.0124"
"2013","BG",38053,"BG33","3","1460.58"
"2013","BG",38056,"BG33","2","415.0635"
"2013","BG",38067,"BG33","1","513.9763"
"2013","BG",38074,"BG33","4","866.429"
"2013","BG",38094,"BG33","4","721.3902"
"2013","BG",38121,"BG33","3","375.6852"
"2013","BG",38138,"BG33","4","1102.151"
"2013","BG",38149,"BG33","2","703.4603"
"2013","BG",38159,"BG33","4","1017.628"
"2013","BG",38168,"BG33","1","1628.085"
"2013","BG",38173,"BG33","3","822.549"
"2013","BG",38184,"BG33","4","311.4649"
"2013","BG",38282,"BG33","3","237.5294"
"2013","BG",38301,"BG33","1","1113.07"
"2013","BG",38339,"BG33","3","699.4817"
"2013","BG",38389,"BG33","2","346.9282"
"2013","BG",38452,"BG33","5","318.6154"
"2013","BG",38486,"BG33","3","439.8567"
"2013","BG",38497,"BG33","3","484.4049"
"2013","BG",38502,"BG33","1","364.8587"
"2013","BG",38504,"BG33","5","619.2044"
"2013","BG",38528,"BG33","1","501.6595"
"2013","BG",38530,"BG33","3","536.0946"
"2013","BG",38582,"BG33","3","430.384"
"2013","BG",38693,"BG33","2","350.3229"
"2013","BG",38820,"BG33","4","1665.122"
"2013","BG",38824,"BG33","2","754.569"
"2013","BG",38829,"BG33","4","807.8535"
"2013","BG",38830,"BG33","1","661.9352"
"2013","BG",38879,"BG33","1","918.6351"
"2013","BG",38890,"BG33","5","1335.693"
"2013","BG",38892,"BG33","1","1775.433"
"2013","BG",38902,"BG33","4","426.8529"
"2013","BG",38956,"BG33","2","204.9557"
"2013","BG",39002,"BG33","3","689.7355"
"2013","BG",39047,"BG33","1","1281.386"
"2013","BG",39053,"BG33","2","1020.839"
"2013","BG",39089,"BG33","4","804.9396"
"2013","BG",39113,"BG33","3","280.685"
"2013","BG",39117,"BG33","3","915.1807"
"2013","BG",39157,"BG33","3","1123.831"
"2013","BG",39196,"BG33","5","393.021"
"2013","BG",39212,"BG33","2","990.8359"
"2013","BG",39236,"BG33","3","424.201"
"2013","BG",39251,"BG33","4","486.8137"
"2013","BG",39370,"BG33","1","1832.565"
"2013","BG",39380,"BG33","5","430.4837"
"2013","BG",39381,"BG33","5","879.4049"
"2013","BG",39402,"BG33","3","559.8383"
"2013","BG",39459,"BG33","1","369.5392"
"2013","BG",39460,"BG33","2","449.0467"
"2013","BG",39464,"BG33","2","413.5513"
"2013","BG",39524,"BG33","5","398.9901"
"2013","BG",39572,"BG33","2","222.8439"
"2013","BG",39589,"BG33","3","496.8978"
"2013","BG",39591,"BG33","3","0"
"2013","BG",39614,"BG33","1","588.3953"
"2013","BG",39699,"BG33","4","689.7355"
"2013","BG",39730,"BG33","4","585.468"
"2013","BG",39773,"BG33","4","322.9192"
"2013","BG",39806,"BG33","5","1301.594"
"2013","BG",39849,"BG33","5","396.2248"
"2013","BG",39916,"BG33","5","297.5229"
"2013","BG",39958,"BG33","1","531.4067"
"2013","BG",39964,"BG33","1","560.3009"
"2013","BG",39965,"BG33","4","857.5102"
"2013","BG",39985,"BG33","5","810.3917"
"2013","BG",39990,"BG33","1","0"
"2013","BG",40002,"BG33","2","593.7943"
"2013","BG",40028,"BG33","1","770.4864"
"2013","BG",40030,"BG33","3","1187.198"
"2013","BG",40093,"BG33","1","1363.687"
"2013","BG",40100,"BG33","5","477.6566"
"2013","BG",40107,"BG33","1","721.9316"
"2013","BG",40150,"BG33","5","752.1936"
"2013","BG",40174,"BG33","1","774.2049"
"2013","BG",40203,"BG33","4","1913.186"
"2013","BG",40224,"BG33","3","965.6992"
"2013","BG",40276,"BG33","3","326.7893"
"2013","BG",40292,"BG33","3","978.4768"
"2013","BG",40340,"BG33","5","677.058"
"2013","BG",40343,"BG33","2","664.5815"
"2013","BG",40348,"BG33","5","411.7211"
"2013","BG",40397,"BG33","3","258.0932"
"2013","BG",40486,"BG33","1","655.6407"
"2013","BG",40518,"BG33","3","570.5815"
"2013","BG",40590,"BG33","5","443.6481"
"2013","BG",40600,"BG33","4","1503.235"
"2013","BG",40604,"BG33","5","1110.915"
"2013","BG",40639,"BG33","1","511.8124"
"2013","BG",40657,"BG33","4","1421.19"
"2013","BG",40677,"BG33","5","515.7889"
"2013","BG",40696,"BG33","4","388.4203"
"2013","BG",40735,"BG33","3","910.569"
"2013","BG",40768,"BG33","3","671.0682"
"2013","BG",40844,"BG33","5","640.9301"
"2013","BG",40869,"BG33","5","376.7459"
"2013","BG",40873,"BG33","3","417.9949"
"2013","BG",40874,"BG33","4","465.1902"
"2013","BG",40960,"BG33","2","739.2074"
"2013","BG",40967,"BG33","3","292.5204"
"2013","BG",40972,"BG33","1","583.1463"
"2013","BG",41065,"BG33","2","677.6082"
"2013","BG",41178,"BG33","5","236.0696"
"2013","BG",41226,"BG33","1","805.3179"
"2013","BG",41239,"BG33","5","227.252"
"2013","BG",41241,"BG33","4","786.1965"
"2013","BG",41257,"BG33","5","780.1258"
"2013","BG",41258,"BG33","1","707.01"
"2013","BG",41275,"BG33","3","1221.077"
"2013","BG",41284,"BG33","1","619.4725"
"2013","BG",41288,"BG33","3","376.8814"
"2013","BG",41311,"BG33","3","839.9425"
"2013","BG",41312,"BG33","2","1088.39"
"2013","BG",41360,"BG33","5","725.9451"
"2013","BG",41378,"BG33","2","290.6285"
"2013","BG",41400,"BG33","1","553.3092"
"2013","BG",41440,"BG33","5","1031.952"
"2013","BG",41480,"BG33","2","473.0249"
"2013","BG",41497,"BG33","4","644.7385"
"2013","BG",41502,"BG33","5","605.9913"
"2013","BG",41541,"BG33","5","896.3951"
"2013","BG",41572,"BG33","2","1793.772"
"2013","BG",41608,"BG33","3","626.1094"
"2013","BG",41621,"BG33","2","799.066"
"2013","BG",41627,"BG33","3","744.6352"
"2013","BG",41735,"BG33","3","1423.265"
"2013","BG",41746,"BG33","4","395.0714"
"2013","BG",41751,"BG33","5","531.4398"
"2013","BG",41791,"BG33","2","1282.45"
"2013","BG",41856,"BG33","5","954.3075"
"2013","BG",41895,"BG33","2","755.0721"
"2013","BG",41907,"BG33","4","620.231"
"2013","BG",41942,"BG33","5","954.499"
"2013","BG",41959,"BG33","2","362.0614"
"2013","BG",41967,"BG33","4","737.4053"
"2013","BG",41971,"BG33","2","453.696"
"2013","BG",41993,"BG33","4","287.9712"
"2013","BG",42019,"BG33","4","342.9381"
"2013","BG",42020,"BG33","2","390.2409"
"2013","BG",42021,"BG33","5","680.882"
"2013","BG",42062,"BG33","2","1043.003"
"2013","BG",42083,"BG33","4","323.4989"
"2013","BG",42114,"BG33","2","488.2294"
"2013","BG",42118,"BG33","5","607.1442"
"2013","BG",42165,"BG33","2","941.557"
"2013","BG",42183,"BG33","1","508.542"
"2013","BG",42218,"BG33","2","970.7965"
"2013","BG",42244,"BG33","1","647.5937"
"2013","BG",42253,"BG33","4","379.5869"
"2013","BG",42259,"BG33","3","822.4411"
"2013","BG",42276,"BG33","2","638.644"
"2013","BG",42328,"BG33","3","1399.434"
"2013","BG",42358,"BG33","4","469.8955"
"2013","BG",42365,"BG33","3","165.6332"
"2013","BG",42370,"BG33","4","1569.543"
"2013","BG",42375,"BG33","4","1108.991"
"2013","BG",42387,"BG33","5","1372.265"
"2013","BG",42392,"BG33","3","556.3434"
"2013","BG",42412,"BG33","2","1397.239"
"2013","BG",42423,"BG33","3","837.2089"
"2013","BG",42449,"BG33","5","1167.277"
"2013","BG",42450,"BG33","3","705.8249"
"2013","BG",42457,"BG33","2","734.4874"
"2013","BG",42492,"BG33","5","1005.731"
"2013","BG",42517,"BG33","2","788.4471"
"2013","BG",42522,"BG33","1","486.2493"
"2013","BG",42535,"BG33","2","752.1936"
"2013","BG",42583,"BG33","3","929.8439"
"2013","BG",42620,"BG33","1","918.1464"
"2013","BG",42650,"BG33","1","567.8592"
"2013","BG",42677,"BG33","3","498.0604"
"2013","BG",42684,"BG33","4","1300.515"
"2013","BG",42766,"BG33","5","1425.351"
"2013","BG",42789,"BG33","1","1423.265"
"2013","BG",42818,"BG33","3","704.8457"
"2013","BG",42911,"BG33","4","550.6288"
"2013","BG",42968,"BG33","4","693.9672"
"2013","BG",43024,"BG33","3","611.155"
"2013","BG",43063,"BG33","5","402.1871"
"2013","BG",43095,"BG33","2","638.644"
"2013","BG",43117,"BG33","5","791.0696"
"2013","BG",43127,"BG33","4","563.5663"
"2013","BG",43130,"BG33","5","535.4744"
"2013","BG",43142,"BG33","1","502.1196"
"2013","BG",43186,"BG33","3","495.3742"
"2013","BG",43240,"BG33","1","892.7915"
"2013","BG",43245,"BG33","3","386.8828"
"2013","BG",43253,"BG33","5","279.37"
"2013","BG",43274,"BG33","4","690.446"
"2013","BG",43279,"BG33","5","665.101"
"2013","BG",43313,"BG33","3","760.3446"
"2013","BG",43336,"BG33","2","722.7627"
"2013","BG",43354,"BG33","1","691.1602"
"2013","BG",43461,"BG33","3","341.1043"
"2013","BG",43517,"BG33","2","445.864"
"2013","BG",43550,"BG33","2","946.672"
"2013","BG",43575,"BG33","5","396.3847"
"2013","BG",43580,"BG33","4","576.7587"
"2013","BG",43638,"BG33","3","465.8775"
"2013","BG",43657,"BG33","4","639.4343"
"2013","BG",43692,"BG33","4","686.7584"
"2013","BG",43712,"BG33","4","566.2279"
"2013","BG",43761,"BG33","4","703.341"
"2013","BG",43839,"BG33","3","382.4242"
"2013","BG",43854,"BG33","5","463.32"
"2013","BG",43855,"BG33","2","1145.712"
"2013","BG",43856,"BG33","5","671.0417"
"2013","BG",43859,"BG33","1","721.3902"
"2013","BG",43907,"BG33","1","465.8775"
"2013","BG",44019,"BG33","4","623.4277"
"2013","BG",44041,"BG33","3","966.3013"
"2013","BG",44071,"BG33","1","424.3464"
"2013","BG",44170,"BG33","3","260.8701"
"2013","BG",44184,"BG33","1","338.5424"
"2013","BG",44240,"BG33","3","901.4827"
"2013","BG",44243,"BG33","5","1288.703"
"2013","BG",44267,"BG33","2","356.9812"
"2013","BG",44282,"BG33","1","895.8249"
"2013","BG",44307,"BG33","3","836.5776"
"2013","BG",44338,"BG33","3","639.7789"
"2013","BG",44339,"BG33","1","674.8094"
"2013","BG",44357,"BG33","3","834.8146"
"2013","BG",44368,"BG33","4","555.6751"
"2013","BG",44374,"BG33","3","1979.496"
"2013","BG",44396,"BG33","1","422.1812"
"2013","BG",44416,"BG33","3","284.4842"
"2013","BG",44434,"BG33","2","1447.787"
"2013","BG",44442,"BG33","4","853.6446"
"2013","BG",44482,"BG33","4","1832.565"
"2013","BG",44518,"BG33","3","671.0266"
"2013","BG",44523,"BG33","3","441.9559"
"2013","BG",44547,"BG33","1","1887.715"
"2013","BG",44570,"BG33","4","775.1478"
"2013","BG",44577,"BG33","5","869.9534"
"2013","BG",44588,"BG33","1","646.3802"
"2013","BG",44642,"BG33","2","681.9229"
"2013","BG",44643,"BG33","4","1064.896"
"2013","BG",44658,"BG33","3","498.6965"
"2013","BG",44684,"BG33","1","377.5217"
"2013","BG",44685,"BG33","5","868.656"
"2013","BG",44690,"BG33","2","359.1767"
"2013","BG",44705,"BG33","2","954.0661"
"2013","BG",44735,"BG33","1","213.963"
"2013","BG",44791,"BG33","2","897.3771"
"2013","BG",44899,"BG33","3","437.6182"
"2013","BG",44927,"BG33","2","567.2068"
"2013","BG",44980,"BG33","4","413.1209"
"2013","BG",45027,"BG33","2","993.2333"
"2013","BG",45029,"BG33","2","1081.803"
"2013","BG",45034,"BG33","3","1087.113"
"2013","BG",45061,"BG33","4","760.3446"
"2013","BG",45070,"BG33","5","543.9419"
"2013","BG",45128,"BG33","3","544.9457"
"2013","BG",45152,"BG33","5","634.2193"
"2013","BG",45186,"BG33","1","865.0539"
"2013","BG",45206,"BG33","2","1832.565"
"2013","BG",45257,"BG33","2","465.1902"
"2013","BG",45348,"BG33","1","1328.577"
"2013","BG",45356,"BG33","2","294.2808"
"2013","BG",45370,"BG33","4","1103.528"
"2013","BG",45372,"BG33","3","708.6105"
"2013","BG",45428,"BG33","3","663.0992"
"2013","BG",45431,"BG33","5","833.2971"
"2013","BG",45464,"BG33","5","1441.855"
"2013","BG",45480,"BG33","3","859.3414"
"2013","BG",45518,"BG33","4","756.1478"
"2013","BG",45624,"BG33","5","1655.374"
"2013","BG",45637,"BG33","1","595.9099"
"2013","BG",45670,"BG33","2","756.1478"
"2013","BG",45701,"BG33","5","257.0082"
"2013","BG",45736,"BG33","2","291.7811"
"2013","BG",45749,"BG33","5","562.857"
"2013","BG",45828,"BG33","3","691.1602"
"2013","BG",45873,"BG33","3","292.7126"
"2013","BG",45882,"BG33","5","940.5131"
"2013","BG",45996,"BG33","3","540.9844"
"2013","BG",46038,"BG33","4","454.3865"
"2013","BG",46144,"BG33","3","932.816"
