"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","LT",33970,"LT00","NA","544.6159"
"2013","LT",34022,"LT00","NA","721.7473"
"2013","LT",34023,"LT00","NA","243.2817"
"2013","LT",34056,"LT00","NA","140.8128"
"2013","LT",34070,"LT00","NA","377.4734"
"2013","LT",34099,"LT00","NA","143.3045"
"2013","LT",34104,"LT00","NA","1000.34"
"2013","LT",34105,"LT00","NA","893.9466"
"2013","LT",34121,"LT00","NA","275.903"
"2013","LT",34159,"LT00","NA","961.7247"
"2013","LT",34185,"LT00","NA","533.7719"
"2013","LT",34201,"LT00","NA","131.6596"
"2013","LT",34207,"LT00","NA","241.0713"
"2013","LT",34222,"LT00","NA","144.3662"
"2013","LT",34235,"LT00","NA","836.8031"
"2013","LT",34261,"LT00","NA","297.1485"
"2013","LT",34313,"LT00","NA","166.4181"
"2013","LT",34318,"LT00","NA","203.6037"
"2013","LT",34377,"LT00","NA","938.9435"
"2013","LT",34396,"LT00","NA","387.4261"
"2013","LT",34397,"LT00","NA","1574.787"
"2013","LT",34406,"LT00","NA","293.1445"
"2013","LT",34448,"LT00","NA","306.853"
"2013","LT",34464,"LT00","NA","367.1298"
"2013","LT",34471,"LT00","NA","187.6063"
"2013","LT",34500,"LT00","NA","740.3529"
"2013","LT",34535,"LT00","NA","1334.283"
"2013","LT",34538,"LT00","NA","181.8631"
"2013","LT",34556,"LT00","NA","274.4664"
"2013","LT",34583,"LT00","NA","455.963"
"2013","LT",34610,"LT00","NA","4209.366"
"2013","LT",34636,"LT00","NA","772.6395"
"2013","LT",34710,"LT00","NA","245.2325"
"2013","LT",34844,"LT00","NA","833.9332"
"2013","LT",34903,"LT00","NA","297.2021"
"2013","LT",35057,"LT00","NA","227.5655"
"2013","LT",35078,"LT00","NA","279.786"
"2013","LT",35097,"LT00","NA","120.0469"
"2013","LT",35116,"LT00","NA","330.0701"
"2013","LT",35121,"LT00","NA","634.7745"
"2013","LT",35136,"LT00","NA","103.1895"
"2013","LT",35138,"LT00","NA","2351.905"
"2013","LT",35142,"LT00","NA","135.0233"
"2013","LT",35153,"LT00","NA","595.2564"
"2013","LT",35155,"LT00","NA","355.5152"
"2013","LT",35174,"LT00","NA","655.2931"
"2013","LT",35185,"LT00","NA","112.8409"
"2013","LT",35198,"LT00","NA","681.2416"
"2013","LT",35221,"LT00","NA","289.2324"
"2013","LT",35245,"LT00","NA","562.4253"
"2013","LT",35246,"LT00","NA","721.2526"
"2013","LT",35279,"LT00","NA","1022.869"
"2013","LT",35284,"LT00","NA","230.2484"
"2013","LT",35295,"LT00","NA","350.4562"
"2013","LT",35323,"LT00","NA","144.4704"
"2013","LT",35328,"LT00","NA","316.1376"
"2013","LT",35344,"LT00","NA","98.46895"
"2013","LT",35349,"LT00","NA","757.1771"
"2013","LT",35400,"LT00","NA","1574.787"
"2013","LT",35436,"LT00","NA","320.3504"
"2013","LT",35509,"LT00","NA","1281.886"
"2013","LT",35538,"LT00","NA","647.7842"
"2013","LT",35557,"LT00","NA","132.1285"
"2013","LT",35563,"LT00","NA","141.6574"
"2013","LT",35582,"LT00","NA","504.3148"
"2013","LT",35588,"LT00","NA","938.9435"
"2013","LT",35623,"LT00","NA","54.58923"
"2013","LT",35624,"LT00","NA","104.6533"
"2013","LT",35630,"LT00","NA","305.0992"
"2013","LT",35708,"LT00","NA","1198.396"
"2013","LT",35715,"LT00","NA","518.9677"
"2013","LT",35724,"LT00","NA","135.9554"
"2013","LT",35761,"LT00","NA","580.2951"
"2013","LT",35769,"LT00","NA","1195.199"
"2013","LT",35789,"LT00","NA","576.3202"
"2013","LT",35827,"LT00","NA","354.7105"
"2013","LT",35829,"LT00","NA","383.0891"
"2013","LT",35857,"LT00","NA","257.8303"
"2013","LT",35860,"LT00","NA","284.3667"
"2013","LT",35902,"LT00","NA","876.0822"
"2013","LT",35903,"LT00","NA","226.0543"
"2013","LT",35911,"LT00","NA","1230.862"
"2013","LT",35916,"LT00","NA","565.9027"
"2013","LT",35938,"LT00","NA","236.9747"
"2013","LT",35996,"LT00","NA","388.0515"
"2013","LT",36014,"LT00","NA","1068.114"
"2013","LT",36041,"LT00","NA","729.5808"
"2013","LT",36054,"LT00","NA","1616.365"
"2013","LT",36088,"LT00","NA","152.3573"
"2013","LT",36098,"LT00","NA","379.5069"
"2013","LT",36116,"LT00","NA","140.5291"
"2013","LT",36130,"LT00","NA","1523.374"
"2013","LT",36147,"LT00","NA","522.0173"
"2013","LT",36164,"LT00","NA","55.21044"
"2013","LT",36325,"LT00","NA","186.3349"
"2013","LT",36331,"LT00","NA","2670.728"
"2013","LT",36345,"LT00","NA","1523.374"
"2013","LT",36346,"LT00","NA","447.6224"
"2013","LT",36375,"LT00","NA","282.3627"
"2013","LT",36388,"LT00","NA","109.1254"
"2013","LT",36392,"LT00","NA","461.6288"
"2013","LT",36415,"LT00","NA","242.1593"
"2013","LT",36465,"LT00","NA","860.4779"
"2013","LT",36475,"LT00","NA","4209.366"
"2013","LT",36481,"LT00","NA","3121.753"
"2013","LT",36500,"LT00","NA","562.6979"
"2013","LT",36502,"LT00","NA","63.29211"
"2013","LT",36568,"LT00","NA","290.1431"
"2013","LT",36601,"LT00","NA","638.8821"
"2013","LT",36606,"LT00","NA","109.1994"
"2013","LT",36646,"LT00","NA","60.00562"
"2013","LT",36672,"LT00","NA","1219.458"
"2013","LT",36680,"LT00","NA","982.8443"
"2013","LT",36682,"LT00","NA","59.91556"
"2013","LT",36768,"LT00","NA","206.3698"
"2013","LT",36771,"LT00","NA","419.5569"
"2013","LT",36788,"LT00","NA","357.0405"
"2013","LT",36795,"LT00","NA","455.7361"
"2013","LT",36806,"LT00","NA","241.9862"
"2013","LT",36827,"LT00","NA","314.5729"
"2013","LT",36846,"LT00","NA","2055.443"
"2013","LT",36868,"LT00","NA","516.6087"
"2013","LT",36873,"LT00","NA","95.87748"
"2013","LT",36922,"LT00","NA","565.9675"
"2013","LT",36952,"LT00","NA","704.7715"
"2013","LT",36991,"LT00","NA","1250.548"
"2013","LT",37033,"LT00","NA","418.2893"
"2013","LT",37035,"LT00","NA","631.0209"
"2013","LT",37090,"LT00","NA","262.7038"
"2013","LT",37097,"LT00","NA","286.1399"
"2013","LT",37111,"LT00","NA","691.627"
"2013","LT",37119,"LT00","NA","158.9447"
"2013","LT",37150,"LT00","NA","48.66573"
"2013","LT",37162,"LT00","NA","143.479"
"2013","LT",37207,"LT00","NA","270.9102"
"2013","LT",37222,"LT00","NA","551.1014"
"2013","LT",37255,"LT00","NA","240.7668"
"2013","LT",37273,"LT00","NA","135.5837"
"2013","LT",37359,"LT00","NA","263.8652"
"2013","LT",37442,"LT00","NA","1124.114"
"2013","LT",37508,"LT00","NA","116.9081"
"2013","LT",37518,"LT00","NA","2392.204"
"2013","LT",37542,"LT00","NA","272.9058"
"2013","LT",37578,"LT00","NA","995.5499"
"2013","LT",37580,"LT00","NA","180.8148"
"2013","LT",37595,"LT00","NA","299.0369"
"2013","LT",37619,"LT00","NA","500.1246"
"2013","LT",37625,"LT00","NA","258.8753"
"2013","LT",37647,"LT00","NA","506.3157"
"2013","LT",37648,"LT00","NA","744.5073"
"2013","LT",37667,"LT00","NA","686.1118"
"2013","LT",37707,"LT00","NA","1324.714"
"2013","LT",37718,"LT00","NA","152.3955"
"2013","LT",37741,"LT00","NA","920.2691"
"2013","LT",37768,"LT00","NA","215.6033"
"2013","LT",37779,"LT00","NA","499.217"
"2013","LT",37784,"LT00","NA","313.5149"
"2013","LT",37801,"LT00","NA","683.8834"
"2013","LT",37818,"LT00","NA","147.3395"
"2013","LT",37854,"LT00","NA","85.38147"
"2013","LT",37868,"LT00","NA","335.5738"
"2013","LT",37914,"LT00","NA","272.8238"
"2013","LT",37975,"LT00","NA","257.7848"
"2013","LT",37978,"LT00","NA","810.9236"
"2013","LT",37985,"LT00","NA","362.8076"
"2013","LT",37995,"LT00","NA","530.697"
"2013","LT",38019,"LT00","NA","448.7753"
"2013","LT",38021,"LT00","NA","246.5578"
"2013","LT",38077,"LT00","NA","341.442"
"2013","LT",38095,"LT00","NA","878.9131"
"2013","LT",38109,"LT00","NA","4209.366"
"2013","LT",38169,"LT00","NA","1055.272"
"2013","LT",38170,"LT00","NA","314.5729"
"2013","LT",38256,"LT00","NA","180.4514"
"2013","LT",38295,"LT00","NA","148.188"
"2013","LT",38304,"LT00","NA","710.1575"
"2013","LT",38310,"LT00","NA","1242.688"
"2013","LT",38311,"LT00","NA","154.1857"
"2013","LT",38369,"LT00","NA","959.6065"
"2013","LT",38409,"LT00","NA","641.7174"
"2013","LT",38447,"LT00","NA","351.8444"
"2013","LT",38448,"LT00","NA","199.2087"
"2013","LT",38479,"LT00","NA","751.1991"
"2013","LT",38488,"LT00","NA","345.925"
"2013","LT",38548,"LT00","NA","58.95175"
"2013","LT",38573,"LT00","NA","945.3388"
"2013","LT",38590,"LT00","NA","762.2538"
"2013","LT",38736,"LT00","NA","373.1498"
"2013","LT",38741,"LT00","NA","550.881"
"2013","LT",38763,"LT00","NA","406.7897"
"2013","LT",38775,"LT00","NA","261.797"
"2013","LT",38845,"LT00","NA","383.5524"
"2013","LT",38846,"LT00","NA","187.8742"
"2013","LT",38874,"LT00","NA","479.5851"
"2013","LT",38907,"LT00","NA","170.0212"
"2013","LT",38960,"LT00","NA","381.9203"
"2013","LT",38961,"LT00","NA","588.7864"
"2013","LT",38981,"LT00","NA","652.8357"
"2013","LT",39007,"LT00","NA","883.4149"
"2013","LT",39028,"LT00","NA","144.2823"
"2013","LT",39035,"LT00","NA","364.0744"
"2013","LT",39075,"LT00","NA","1837.342"
"2013","LT",39078,"LT00","NA","400.4842"
"2013","LT",39088,"LT00","NA","378.8929"
"2013","LT",39167,"LT00","NA","236.9747"
"2013","LT",39168,"LT00","NA","2270.092"
"2013","LT",39179,"LT00","NA","234.9534"
"2013","LT",39184,"LT00","NA","1005.936"
"2013","LT",39209,"LT00","NA","554.4592"
"2013","LT",39216,"LT00","NA","722.0121"
"2013","LT",39219,"LT00","NA","343.943"
"2013","LT",39235,"LT00","NA","1205.877"
"2013","LT",39236,"LT00","NA","88.99862"
"2013","LT",39295,"LT00","NA","720.7147"
"2013","LT",39305,"LT00","NA","208.6885"
"2013","LT",39341,"LT00","NA","123.491"
"2013","LT",39371,"LT00","NA","249.8333"
"2013","LT",39377,"LT00","NA","564.589"
"2013","LT",39406,"LT00","NA","375.5038"
"2013","LT",39523,"LT00","NA","1636.843"
"2013","LT",39526,"LT00","NA","167.5254"
"2013","LT",39532,"LT00","NA","1102.413"
"2013","LT",39571,"LT00","NA","251.0074"
"2013","LT",39594,"LT00","NA","332.0661"
"2013","LT",39681,"LT00","NA","101.1151"
"2013","LT",39693,"LT00","NA","836.5338"
"2013","LT",39694,"LT00","NA","1033.228"
"2013","LT",39695,"LT00","NA","277.3604"
"2013","LT",39735,"LT00","NA","425.2188"
"2013","LT",39806,"LT00","NA","530.697"
"2013","LT",39841,"LT00","NA","177.7581"
"2013","LT",39847,"LT00","NA","170.3128"
"2013","LT",39874,"LT00","NA","422.4718"
"2013","LT",39977,"LT00","NA","445.372"
"2013","LT",39986,"LT00","NA","507.7905"
"2013","LT",39999,"LT00","NA","757.1771"
"2013","LT",40026,"LT00","NA","2351.905"
"2013","LT",40031,"LT00","NA","390.895"
"2013","LT",40037,"LT00","NA","618.9158"
"2013","LT",40066,"LT00","NA","376.2628"
"2013","LT",40082,"LT00","NA","952.3709"
"2013","LT",40086,"LT00","NA","355.8695"
"2013","LT",40092,"LT00","NA","705.446"
"2013","LT",40141,"LT00","NA","400.4842"
"2013","LT",40157,"LT00","NA","690.7785"
"2013","LT",40174,"LT00","NA","118.344"
"2013","LT",40200,"LT00","NA","625.9203"
"2013","LT",40213,"LT00","NA","791.1932"
"2013","LT",40220,"LT00","NA","92.32118"
"2013","LT",40231,"LT00","NA","376.0504"
"2013","LT",40268,"LT00","NA","268.7202"
"2013","LT",40305,"LT00","NA","344.8382"
"2013","LT",40308,"LT00","NA","455.5316"
"2013","LT",40335,"LT00","NA","68.77551"
"2013","LT",40359,"LT00","NA","101.1719"
"2013","LT",40470,"LT00","NA","317.0259"
"2013","LT",40506,"LT00","NA","504.1194"
"2013","LT",40520,"LT00","NA","56.98826"
"2013","LT",40528,"LT00","NA","471.4999"
"2013","LT",40532,"LT00","NA","618.7405"
"2013","LT",40536,"LT00","NA","1607.9"
"2013","LT",40596,"LT00","NA","2538.913"
"2013","LT",40663,"LT00","NA","88.99862"
"2013","LT",40727,"LT00","NA","267.6237"
"2013","LT",40741,"LT00","NA","198.1717"
"2013","LT",40754,"LT00","NA","398.529"
"2013","LT",40782,"LT00","NA","305.0992"
"2013","LT",40829,"LT00","NA","299.5605"
"2013","LT",40898,"LT00","NA","274.7166"
"2013","LT",40913,"LT00","NA","1607.9"
"2013","LT",40934,"LT00","NA","266.4929"
"2013","LT",40971,"LT00","NA","787.5027"
"2013","LT",40997,"LT00","NA","1141.614"
"2013","LT",41004,"LT00","NA","432.7586"
"2013","LT",41047,"LT00","NA","121.9747"
"2013","LT",41049,"LT00","NA","272.4095"
"2013","LT",41081,"LT00","NA","54.27876"
"2013","LT",41101,"LT00","NA","97.53012"
"2013","LT",41176,"LT00","NA","236.0659"
"2013","LT",41189,"LT00","NA","109.6557"
"2013","LT",41197,"LT00","NA","306.9788"
"2013","LT",41216,"LT00","NA","662.316"
"2013","LT",41217,"LT00","NA","29.00792"
"2013","LT",41233,"LT00","NA","773.0516"
"2013","LT",41237,"LT00","NA","59.69279"
"2013","LT",41257,"LT00","NA","1312.145"
"2013","LT",41272,"LT00","NA","356.2151"
"2013","LT",41281,"LT00","NA","1065.042"
"2013","LT",41335,"LT00","NA","135.9554"
"2013","LT",41339,"LT00","NA","466.6881"
"2013","LT",41373,"LT00","NA","350.4562"
"2013","LT",41390,"LT00","NA","184.7552"
"2013","LT",41453,"LT00","NA","364.7034"
"2013","LT",41496,"LT00","NA","832.0967"
"2013","LT",41497,"LT00","NA","666.5333"
"2013","LT",41504,"LT00","NA","920.2691"
"2013","LT",41510,"LT00","NA","102.0945"
"2013","LT",41534,"LT00","NA","405.2087"
"2013","LT",41571,"LT00","NA","655.1226"
"2013","LT",41634,"LT00","NA","259.9854"
"2013","LT",41637,"LT00","NA","835.6316"
"2013","LT",41652,"LT00","NA","722.0121"
"2013","LT",41674,"LT00","NA","214.2682"
"2013","LT",41677,"LT00","NA","331.5171"
"2013","LT",41678,"LT00","NA","929.6159"
"2013","LT",41684,"LT00","NA","535.3197"
"2013","LT",41695,"LT00","NA","93.76172"
"2013","LT",41717,"LT00","NA","1084.976"
"2013","LT",41727,"LT00","NA","412.0901"
"2013","LT",41844,"LT00","NA","776.0789"
"2013","LT",41846,"LT00","NA","466.5063"
"2013","LT",41946,"LT00","NA","398.2882"
"2013","LT",41952,"LT00","NA","943.5426"
"2013","LT",41978,"LT00","NA","1286.575"
"2013","LT",42035,"LT00","NA","849.1982"
"2013","LT",42079,"LT00","NA","121.4733"
"2013","LT",42127,"LT00","NA","189.148"
"2013","LT",42128,"LT00","NA","323.3489"
"2013","LT",42175,"LT00","NA","1334.095"
"2013","LT",42255,"LT00","NA","218.1642"
"2013","LT",42258,"LT00","NA","637.0845"
"2013","LT",42286,"LT00","NA","145.5196"
"2013","LT",42307,"LT00","NA","366.347"
"2013","LT",42309,"LT00","NA","431.7884"
"2013","LT",42322,"LT00","NA","504.3148"
"2013","LT",42329,"LT00","NA","287.8374"
"2013","LT",42402,"LT00","NA","878.9131"
"2013","LT",42406,"LT00","NA","122.8024"
"2013","LT",42428,"LT00","NA","263.9868"
"2013","LT",42438,"LT00","NA","43.80393"
"2013","LT",42467,"LT00","NA","238.0715"
"2013","LT",42511,"LT00","NA","384.2859"
"2013","LT",42529,"LT00","NA","197.4557"
"2013","LT",42534,"LT00","NA","160.4905"
"2013","LT",42559,"LT00","NA","307.4705"
"2013","LT",42560,"LT00","NA","383.8172"
"2013","LT",42562,"LT00","NA","293.4453"
"2013","LT",42571,"LT00","NA","321.926"
"2013","LT",42577,"LT00","NA","397.403"
"2013","LT",42597,"LT00","NA","65.19182"
"2013","LT",42627,"LT00","NA","652.7564"
"2013","LT",42636,"LT00","NA","123.676"
"2013","LT",42671,"LT00","NA","536.4591"
"2013","LT",42673,"LT00","NA","174.5353"
"2013","LT",42702,"LT00","NA","2553.565"
"2013","LT",42720,"LT00","NA","395.1377"
"2013","LT",42811,"LT00","NA","116.1204"
"2013","LT",42860,"LT00","NA","754.664"
"2013","LT",42905,"LT00","NA","456.763"
"2013","LT",43018,"LT00","NA","677.4453"
"2013","LT",43028,"LT00","NA","686.1118"
"2013","LT",43049,"LT00","NA","347.3165"
"2013","LT",43091,"LT00","NA","518.7927"
"2013","LT",43098,"LT00","NA","183.5023"
"2013","LT",43099,"LT00","NA","1265.835"
"2013","LT",43102,"LT00","NA","263.9868"
"2013","LT",43120,"LT00","NA","203.1804"
"2013","LT",43165,"LT00","NA","40.61297"
"2013","LT",43181,"LT00","NA","3866.929"
"2013","LT",43192,"LT00","NA","416.1883"
"2013","LT",43227,"LT00","NA","159.2176"
"2013","LT",43251,"LT00","NA","839.6085"
"2013","LT",43283,"LT00","NA","4209.366"
"2013","LT",43299,"LT00","NA","636.3795"
"2013","LT",43302,"LT00","NA","189.6785"
"2013","LT",43319,"LT00","NA","600.0998"
"2013","LT",43329,"LT00","NA","756.2961"
"2013","LT",43363,"LT00","NA","263.7064"
"2013","LT",43399,"LT00","NA","199.132"
"2013","LT",43450,"LT00","NA","214.5997"
"2013","LT",43456,"LT00","NA","788.0166"
"2013","LT",43463,"LT00","NA","126.4505"
"2013","LT",43466,"LT00","NA","150.8968"
"2013","LT",43497,"LT00","NA","305.1902"
"2013","LT",43504,"LT00","NA","492.8503"
"2013","LT",43568,"LT00","NA","227.4121"
"2013","LT",43588,"LT00","NA","49.36829"
"2013","LT",43592,"LT00","NA","1265.835"
"2013","LT",43601,"LT00","NA","376.8904"
"2013","LT",43604,"LT00","NA","357.6069"
"2013","LT",43606,"LT00","NA","389.5973"
"2013","LT",43700,"LT00","NA","216.9179"
"2013","LT",43701,"LT00","NA","765.6732"
"2013","LT",43717,"LT00","NA","490.5983"
"2013","LT",43722,"LT00","NA","406.7897"
"2013","LT",43765,"LT00","NA","646.0883"
"2013","LT",43768,"LT00","NA","58.37738"
"2013","LT",43786,"LT00","NA","682.4466"
"2013","LT",43787,"LT00","NA","681.6791"
"2013","LT",43840,"LT00","NA","561.3526"
"2013","LT",43877,"LT00","NA","317.8634"
"2013","LT",43880,"LT00","NA","396.8509"
"2013","LT",43884,"LT00","NA","258.8753"
"2013","LT",43888,"LT00","NA","242.7639"
"2013","LT",43889,"LT00","NA","1616.365"
"2013","LT",43928,"LT00","NA","186.3349"
"2013","LT",43929,"LT00","NA","1068.114"
"2013","LT",43941,"LT00","NA","721.7473"
"2013","LT",43946,"LT00","NA","2446.967"
"2013","LT",43991,"LT00","NA","103.4232"
"2013","LT",44000,"LT00","NA","33.25184"
"2013","LT",44040,"LT00","NA","77.29304"
"2013","LT",44047,"LT00","NA","908.7221"
"2013","LT",44055,"LT00","NA","333.1693"
"2013","LT",44144,"LT00","NA","186.6486"
"2013","LT",44148,"LT00","NA","154.954"
"2013","LT",44212,"LT00","NA","203.8735"
"2013","LT",44236,"LT00","NA","38.7829"
"2013","LT",44259,"LT00","NA","468.9758"
"2013","LT",44282,"LT00","NA","99.33972"
"2013","LT",44341,"LT00","NA","487.7585"
"2013","LT",44419,"LT00","NA","430.9514"
"2013","LT",44426,"LT00","NA","720.8826"
"2013","LT",44432,"LT00","NA","56.33014"
"2013","LT",44437,"LT00","NA","104.3298"
"2013","LT",44454,"LT00","NA","565.9027"
"2013","LT",44535,"LT00","NA","161.4858"
"2013","LT",44657,"LT00","NA","364.3862"
"2013","LT",44713,"LT00","NA","278.9302"
"2013","LT",44724,"LT00","NA","65.73241"
"2013","LT",44742,"LT00","NA","681.2416"
"2013","LT",44780,"LT00","NA","79.22694"
"2013","LT",44810,"LT00","NA","877.9672"
"2013","LT",44855,"LT00","NA","453.5767"
"2013","LT",44862,"LT00","NA","1340.371"
"2013","LT",44863,"LT00","NA","184.2818"
"2013","LT",44869,"LT00","NA","1832.186"
"2013","LT",44875,"LT00","NA","301.5724"
"2013","LT",44929,"LT00","NA","135.8316"
"2013","LT",44932,"LT00","NA","832.0967"
"2013","LT",44933,"LT00","NA","1065.042"
"2013","LT",44942,"LT00","NA","155.4908"
"2013","LT",44960,"LT00","NA","124.2447"
"2013","LT",44968,"LT00","NA","830.2001"
"2013","LT",45178,"LT00","NA","106.3462"
"2013","LT",45183,"LT00","NA","589.9044"
"2013","LT",45200,"LT00","NA","883.4042"
"2013","LT",45236,"LT00","NA","833.9332"
"2013","LT",45305,"LT00","NA","470.5197"
"2013","LT",45346,"LT00","NA","480.2407"
"2013","LT",45348,"LT00","NA","387.7589"
"2013","LT",45353,"LT00","NA","214.9933"
"2013","LT",45403,"LT00","NA","285.3393"
"2013","LT",45422,"LT00","NA","883.4042"
"2013","LT",45426,"LT00","NA","1614.422"
"2013","LT",45437,"LT00","NA","693.6359"
"2013","LT",45459,"LT00","NA","1141.614"
"2013","LT",45504,"LT00","NA","263.7269"
"2013","LT",45530,"LT00","NA","210.0297"
"2013","LT",45537,"LT00","NA","934.3746"
"2013","LT",45539,"LT00","NA","807.8545"
"2013","LT",45550,"LT00","NA","86.05648"
"2013","LT",45560,"LT00","NA","419.9465"
"2013","LT",45562,"LT00","NA","399.7757"
"2013","LT",45569,"LT00","NA","210.0801"
"2013","LT",45571,"LT00","NA","456.9843"
"2013","LT",45581,"LT00","NA","701.6365"
"2013","LT",45585,"LT00","NA","980.0505"
"2013","LT",45587,"LT00","NA","380.2571"
"2013","LT",45787,"LT00","NA","982.8443"
"2013","LT",45872,"LT00","NA","210.0801"
"2013","LT",45877,"LT00","NA","1201.887"
"2013","LT",45898,"LT00","NA","246.5578"
"2013","LT",45928,"LT00","NA","266.527"
"2013","LT",45959,"LT00","NA","1076.508"
"2013","LT",45962,"LT00","NA","1467.553"
"2013","LT",45983,"LT00","NA","196.5004"
"2013","LT",45995,"LT00","NA","1230.862"
"2013","LT",46076,"LT00","NA","849.3923"
"2013","LT",46086,"LT00","NA","298.1122"
"2013","LT",46093,"LT00","NA","296.2479"
"2013","LT",46130,"LT00","NA","91.1532"
"2013","LT",46154,"LT00","NA","743.0917"
"2013","LT",46170,"LT00","NA","300.2951"
"2013","LT",46200,"LT00","NA","1601.288"
"2013","LT",46228,"LT00","NA","390.0291"
"2013","LT",46245,"LT00","NA","93.96622"
"2013","LT",46254,"LT00","NA","406.5708"
"2013","LT",46259,"LT00","NA","361.2428"
"2013","LT",46326,"LT00","NA","150.4743"
"2013","LT",46333,"LT00","NA","293.7715"
"2013","LT",46349,"LT00","NA","772.6395"
"2013","LT",46350,"LT00","NA","379.9927"
"2013","LT",46365,"LT00","NA","902.3924"
"2013","LT",46385,"LT00","NA","342.0711"
"2013","LT",46407,"LT00","NA","302.3892"
"2013","LT",46473,"LT00","NA","114.091"
"2013","LT",46492,"LT00","NA","388.8893"
"2013","LT",46493,"LT00","NA","1093.142"
"2013","LT",46655,"LT00","NA","320.3504"
"2013","LT",46674,"LT00","NA","925.5831"
"2013","LT",46716,"LT00","NA","323.1793"
"2013","LT",46805,"LT00","NA","82.44953"
"2013","LT",46823,"LT00","NA","268.9977"
"2013","LT",46855,"LT00","NA","743.0917"
"2013","LT",46861,"LT00","NA","922.7367"
"2013","LT",46862,"LT00","NA","111.6967"
"2013","LT",46892,"LT00","NA","496.6891"
"2013","LT",46894,"LT00","NA","132.7022"
"2013","LT",46897,"LT00","NA","389.694"
"2013","LT",46901,"LT00","NA","536.7767"
"2013","LT",46921,"LT00","NA","315.3423"
"2013","LT",46966,"LT00","NA","683.8834"
"2013","LT",47058,"LT00","NA","385.0268"
"2013","LT",47060,"LT00","NA","1102.413"
"2013","LT",47106,"LT00","NA","317.8145"
"2013","LT",47146,"LT00","NA","114.6496"
"2013","LT",47191,"LT00","NA","220.2862"
"2013","LT",47277,"LT00","NA","526.8977"
"2013","LT",47281,"LT00","NA","273.4854"
"2013","LT",47301,"LT00","NA","116.5078"
"2013","LT",47320,"LT00","NA","330.1735"
"2013","LT",47344,"LT00","NA","428.9385"
"2013","LT",47353,"LT00","NA","583.9813"
"2013","LT",47374,"LT00","NA","283.2501"
"2013","LT",47415,"LT00","NA","1040.775"
"2013","LT",47487,"LT00","NA","207.9048"
"2013","LT",47510,"LT00","NA","578.4061"
"2013","LT",47522,"LT00","NA","1454.476"
"2013","LT",47552,"LT00","NA","130.9537"
"2013","LT",47566,"LT00","NA","583.9813"
"2013","LT",47675,"LT00","NA","1250.548"
"2013","LT",47691,"LT00","NA","415.5149"
"2013","LT",47711,"LT00","NA","437.2058"
"2013","LT",47712,"LT00","NA","620.1601"
"2013","LT",47726,"LT00","NA","287.1726"
"2013","LT",47762,"LT00","NA","1194.012"
"2013","LT",47797,"LT00","NA","179.3675"
"2013","LT",47892,"LT00","NA","187.143"
"2013","LT",47899,"LT00","NA","214.436"
"2013","LT",47917,"LT00","NA","310.5789"
"2013","LT",47925,"LT00","NA","142.8284"
"2013","LT",47929,"LT00","NA","180.9537"
"2013","LT",47935,"LT00","NA","3866.929"
"2013","LT",47941,"LT00","NA","66.41407"
"2013","LT",47973,"LT00","NA","270.3875"
"2013","LT",47976,"LT00","NA","618.2314"
"2013","LT",47980,"LT00","NA","1340.371"
"2013","LT",48010,"LT00","NA","121.4733"
"2013","LT",48048,"LT00","NA","818.3238"
"2013","LT",48080,"LT00","NA","1941.382"
"2013","LT",48117,"LT00","NA","924.1358"
"2013","LT",48147,"LT00","NA","833.0992"
"2013","LT",48163,"LT00","NA","176.6654"
"2013","LT",48191,"LT00","NA","79.55681"
"2013","LT",48208,"LT00","NA","611.167"
"2013","LT",48241,"LT00","NA","153.2715"
"2013","LT",48250,"LT00","NA","593.8787"
"2013","LT",48266,"LT00","NA","3866.929"
"2013","LT",48298,"LT00","NA","243.8135"
"2013","LT",48375,"LT00","NA","775.3946"
"2013","LT",48471,"LT00","NA","2392.204"
"2013","LT",48529,"LT00","NA","331.5171"
"2013","LT",48593,"LT00","NA","1116.032"
"2013","LT",48616,"LT00","NA","522.9354"
"2013","LT",48617,"LT00","NA","244.4605"
"2013","LT",48625,"LT00","NA","315.1933"
"2013","LT",48653,"LT00","NA","298.4343"
"2013","LT",48668,"LT00","NA","214.3695"
"2013","LT",48680,"LT00","NA","595.9174"
"2013","LT",48705,"LT00","NA","207.1966"
"2013","LT",48716,"LT00","NA","238.3344"
"2013","LT",48748,"LT00","NA","844.4766"
"2013","LT",48753,"LT00","NA","84.70447"
"2013","LT",48761,"LT00","NA","406.7897"
"2013","LT",48791,"LT00","NA","359.2931"
"2013","LT",48834,"LT00","NA","1441.059"
"2013","LT",48884,"LT00","NA","66.4678"
"2013","LT",48899,"LT00","NA","1285.967"
"2013","LT",48929,"LT00","NA","105.4321"
"2013","LT",48943,"LT00","NA","298.4169"
"2013","LT",48950,"LT00","NA","811.0731"
"2013","LT",49029,"LT00","NA","352.2448"
"2013","LT",49044,"LT00","NA","98.52033"
"2013","LT",49052,"LT00","NA","229.2124"
"2013","LT",49088,"LT00","NA","600.0998"
"2013","LT",49148,"LT00","NA","518.3104"
"2013","LT",49152,"LT00","NA","217.193"
"2013","LT",49159,"LT00","NA","391.2636"
"2013","LT",49196,"LT00","NA","123.915"
"2013","LT",49214,"LT00","NA","177.2851"
"2013","LT",49223,"LT00","NA","229.2124"
"2013","LT",49297,"LT00","NA","1467.553"
