"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","BG",21603,"2","2013","15",2299,-393,0,0,,,,,,,,0,0,0,0,0,,0,,0,2692,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1022.6","2","NA","2","1","1","1","1","1","2","2","1","NA","153.39","75.16","NA","1","1","2","1","2","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",21608,"2","2013","18",3284,3280,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,,"NA","2","NA","2","1","2","1","1","2","1","2","1","511.3","NA","NA","2","2","2","2","3","3","2","2","1","NA","230.08","82.83","NA","1","1","1","2","1","NA","2","1","2","2","2","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",21630,"2","2013","22",6697,5871,876,876,,,,,,,,876,0,0,0,0,,0,,0,20,0,,806,,"NA","3","NA","1","2","1","1","1","1","2","2","1","511.3","1","NA","2","2","2","2","4","1","3","2","2","NA","127.82","406.69","NA","1","1","1","1","NA","NA","1","1","2","NA","NA","NA","NA","3","2","2",,"2",1.5,,,,,
"2013","BG",21631,"2","2013","10",2940,1371,0,0,,,,,,,,0,0,0,0,0,,0,,0,57,0,,1511,,"NA","3","NA","2","2","2","1","1","3","1","1","3","357.91","2","1","2","1","2","2","1","1","2","2","2","NA","51.13","61.36","NA","1","3","1","NA","NA","NA","NA","NA","NA","NA","2","1","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",21655,"2","2013","20",3846,2849,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,997,,"NA","3","NA","2","1","2","1","1","1","1","3","1","613.56","1","1","2","2","2","2","1","3","3","2","2","NA","102.26","81.81","NA","1","2","2","NA","2","1","1","NA","NA","1","2","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",21727,"2","2013","15",5129,5117,0,0,,,,,,,,0,0,0,0,0,,0,,0,12,0,,0,,"NA","3","NA","2","2","1","1","1","3","1","1","3","715.82","2","NA","2","2","2","2","4","2","4","2","2","NA","102.26","102.26","NA","1","1","2","1","2","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BG",21834,"2","2013","35",3386,3232,0,0,,,,,,,,0,0,0,0,0,,0,,0,10,0,,144,,"NA","3","NA","1","1","2","1","1","1","1","1","5","511.3","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","68.51","NA","1","1","1","NA","NA","2","NA","NA","3","1","NA","NA","2","1","NA","NA",,"2",1.3,,,,,
"2013","BG",21845,"2","2013","8",4018,2490,882,882,,,,,,,,882,0,0,0,0,,0,,0,0,0,,1527,,"NA","3","NA","2","1","2","1","1","1","1","1","2","2556.5","2","NA","2","2","2","2","1","1","3","2","1","NA","178.95","38.35","NA","1","1","1","2","2","2","1","NA","NA","NA","2","1","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BG",21855,"3","2013","15",1996,1994,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"NA","3","3","1","2","2","1","1","1","1","2","2","132.94","1","NA","2","2","2","2","4","1","2","2","2","NA","40.9","92.03","NA","3","1","2","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","2","NA",,"2",1.5,,,,,
"2013","BG",21882,"2","2013","60",2301,1344,407,407,,,,,,,,407,0,0,0,0,,0,,0,958,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","1","1227.12","1","NA","2","2","2","1","4","1","4","2","1","NA","30.68","115.64","NA","1","3","2","NA","NA","1","NA","NA","NA","NA","3","1","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","BG",21903,"2","2013","20",13226,13219,0,0,,,,,,,,0,0,1316,0,9612,,0,,0,7,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1022.6","2","2","2","2","2","1","1","1","3","2","1","NA","230.08","127.82","NA","1","1","1","1","1","1","1","1","NA","NA","NA","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BG",21928,"2","2013","30",673,665,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,0,,"NA","3","NA","2","2","1","1","1","1","1","1","2","255.65","3","NA","2","2","1","2","4","1","2","2","1","NA","51.13","28.63","NA","1","1","2","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",21963,"2","2013","30",4664,2441,610,610,,,,,,,,610,0,0,0,0,,0,,0,2223,0,,0,,"NA","3","NA","2","1","1","1","1","2","1","1","1","1022.6","1","NA","2","2","1","1","1","1","2","2","2","NA","204.52","133.45","NA","1","1","1","NA","1","NA","2","NA","NA","NA","NA","NA","2","NA","1","NA",,"2",1.5,,,,,
"2013","BG",21965,"2","2013","15",5418,5391,0,0,,,,,,,,0,0,0,0,0,,0,,0,26,0,,0,,"NA","3","NA","2","2","2","1","1","1","1","2","1","230.08","2","1","2","2","2","1","1","1","4","2","1","NA","51.13","196.34","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","2",,"2",1.5,,,,,
"2013","BG",21971,"2","2013","30",6439,5808,0,0,,,,,,,,0,0,0,0,0,,0,,0,630,0,,0,,"NA","1","3","1","1","2","1","1","1","1","3","3","818.08","2","NA","2","2","2","2","4","1","2","2","1","NA","127.82","47.04","NA","1","3","3","NA","NA","1","NA","2","NA","1","NA","NA","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BG",21975,"2","2013","10",3363,-1835,554,554,,,,,,,,554,0,0,0,0,,0,,0,5198,0,,0,,"NA","2","3","2","1","1","1","1","1","1","3","2","1022.6","2","NA","2","2","2","1","4","4","2","2","2","NA","25.56","146.94","NA","3","1","1","NA","NA","NA","NA","NA","1","NA","3","1","1","NA","NA","2",,"2",1.5,,,,,
"2013","BG",22029,"2","2013","20",6265,4309,0,0,,,,,,,,0,0,0,0,0,,0,,0,1956,0,,0,,"NA","3","NA","2","2","2","1","1","1","1","1","2","613.56","2","NA","2","2","2","2","2","1","3","2","2","NA","51.13","107.25","NA","1","2","1","2","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22032,"2","2013","15",7003,6970,194,194,,,,,,,,194,0,0,0,0,,0,,0,1,0,,32,,"NA","3","NA","2","2","2","1","1","3","1","1","1","511.3","1","NA","2","2","2","1","4","1","2","2","2","7.16","127.82","112.49","NA","2","1","2","NA","NA","NA","1","2","2","2","2","NA","1","NA","1","2",,"2",1.5,,,,,
"2013","BG",22035,"2","2013","10",5481,1227,0,0,,,,,,,,0,0,0,0,1075,,0,,0,4254,0,,0,,"NA","3","NA","2","2","1","1","1","3","1","1","1","1533.9","2","NA","2","2","2","2","4","1","3","2","2","NA","127.82","58.8","NA","1","1","1","2","2","1","1","NA","1","NA","NA","1","1","2","NA","2",,"2",1.5,,,,,
"2013","BG",22036,"2","2013","25",2216,2212,197,197,,,,,,,,197,0,0,0,0,,0,,0,4,0,,0,,"NA","2","NA","2","1","2","1","1","1","1","1","2","818.08","1","NA","2","2","2","2","2","1","2","2","2","NA","204.52","37.84","NA","1","1","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BG",22090,"2","2013","25",2894,2522,0,0,,,,,,,,0,0,0,0,0,,0,,0,371,0,,0,,"3","3","NA","1","2","2","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","4","2","1","2","2","NA","127.82","99.7","NA","1","1","3","NA","NA","NA","NA","1","2","2","3","1","2","NA","2","NA",,"2",1.5,,,,,
"2013","BG",22094,"2","2013","20",3702,2150,0,0,,,,,,,,0,0,0,0,0,,0,,0,1552,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","5","255.65","1","NA","2","2","2","2","1","1","3","2","2","NA","204.52","141.63","409.04","1","1","2","1","2","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22106,"2","2013","10",6600,5168,0,0,,,,,,,,0,0,0,0,0,,0,,0,1432,0,,0,,"3","1","NA","1","2","2","1","1","2","1","1","2","766.95","2","NA","2","2","2","2","1","1","3","2","2","NA","30.68","127.82","NA","1","1","2","2","1","2","NA","NA","NA","NA","NA","1","NA","2","NA","2",,"2",1.5,,,,,
"2013","BG",22144,"2","2013","15",2509,2495,0,0,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1278.25","3","NA","2","2","2","2","3","1","3","2","1","NA","255.65","114.45","NA","1","1","2","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","2",,"2",1.5,,,,,
"2013","BG",22171,"2","2013","20",7811,6317,0,0,,,,,,,,0,0,0,0,0,,0,,0,1493,0,,0,,"NA","3","NA","1","2","2","1","2","1","1","1","2","613.56","2","NA","2","2","2","2","1","1","2","2","2","NA","76.69","190.71","NA","2","1","2","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","1","2",,"2",1.5,,,,,
"2013","BG",22200,"3","2013","20",4687,4230,0,0,,,,,,,,0,0,0,0,0,,0,,0,457,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","664.69","2","NA","2","2","2","1","4","1","3","2","1","NA","102.26","79.76","NA","1","1","2","1","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22283,"2","2013","30",2183,-160,0,0,,,,,,,,0,0,0,0,0,,0,,0,2344,0,,0,,"NA","2","2","2","1","2","1","1","1","1","2","3","255.65","1","NA","2","2","2","2","1","1","2","1","2","NA","51.13","78.23","120.16","1","1","1","1","NA","NA","1","1","NA","2","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BG",22324,"2","2013","30",5358,5350,0,0,,,,,,,,0,132,0,0,754,,0,,0,9,0,,0,,"NA","3","3","2","2","1","1","1","1","1","1","3","1278.25","1","NA","2","2","2","1","4","1","2","2","2","NA","30.68","127.82","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22360,"2","2013","25",1851,1505,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,346,,"NA","3","NA","2","2","2","1","1","1","1","1","1","1533.9","3","NA","2","2","1","2","1","1","3","1","2","NA","51.13","84.88","NA","1","1","2","NA","NA","2","1","2","1","NA","NA","1","2","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22396,"2","2013","40",4949,4948,889,889,,,,,,,,889,0,0,0,0,,0,,0,2,0,,0,,"NA","3","NA","1","1","1","1","1","2","1","1","2","2556.5","2","NA","2","2","2","2","3","1","2","2","1","NA","51.13","114.45","NA","1","1","3","1","1","2","NA","NA","3","2","NA","NA","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BG",22402,"2","2013","20",2389,1574,272,272,,,,,,,,272,0,0,0,0,,0,,0,167,0,,648,,"NA","2","NA","2","1","1","1","1","3","1","1","2","511.3","2","NA","2","2","2","1","4","1","3","1","2","NA","40.9","75.67","NA","1","1","1","NA","NA","NA","1","2","NA","NA","NA","NA","1","NA","NA","2",,"2",1.5,,,,,
"2013","BG",22406,"2","2013","30",2722,2330,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,388,,"NA","3","NA","2","2","2","1","1","2","1","1","1","409.04","1","NA","1","2","2","2","1","1","2","2","1","NA","40.9","199.41","NA","1","1","2","NA","NA","NA","NA","NA","NA","1","3","1","NA","NA","NA","2",,"2",1.5,,,,,
"2013","BG",22410,"3","2013","20",3096,3095,300,300,,,,,,,,300,0,0,0,0,,0,,0,1,0,,0,,"NA","2","NA","2","2","1","1","1","1","1","1","1","1431.64","1","1","2","2","1","1","2","3","2","2","1","153.39","102.26","86.92","NA","1","1","3","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1",,"2",1.5,,,,,
"2013","BG",22421,"2","2013","10",1133,1128,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,,"NA","3","NA","2","2","1","2","1","1","3","1","4","409.04","2","NA","2","2","2","2","4","1","3","2","2","NA","51.13","46.02","NA","3","2","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BG",22425,"2","2013","20",3722,3242,413,413,,,,,,,,413,0,0,0,0,,0,,0,0,0,,480,,"NA","NA","NA","1","1","1","1","1","1","2","1","2","1533.9","1","NA","2","2","2","2","4","1","2","2","1","NA","30.68","135.07","NA","1","3","3","NA","NA","1","NA","NA","2","1","NA","2","NA","1","2","NA",,"2",1.5,,,,,
"2013","BG",22446,"2","2013","20",3596,2831,347,347,,,,,,,,347,0,0,0,0,,0,,0,104,0,,660,,"NA","3","3","2","2","1","1","1","1","1","1","2","1022.6","2","NA","2","2","2","2","4","5","4","2","1","NA","127.82","60.84","NA","1","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22457,"3","2013","15",2523,2494,63,63,,,,,,,,63,0,0,0,0,,0,,0,28,0,,0,,"NA","2","NA","2","2","2","1","1","1","1","1","1","766.95","1","NA","2","2","2","2","4","1","2","2","2","NA","153.39","92.03","NA","1","1","2","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22460,"2","2013","30",3574,3533,1155,1155,,,,,,,,1155,0,0,0,0,,0,,0,41,0,,0,,"NA","3","NA","1","1","2","1","1","2","1","1","3","1533.9","1","NA","2","2","2","1","3","3","1","2","2","NA","332.34","188.16","NA","1","1","2","NA","NA","1","1","2","NA","1","2","1","2","1","NA","NA",,"2",1.5,,,,,
"2013","BG",22495,"2","2013","15",4824,4545,202,202,,,,,,,,202,0,0,0,0,,0,,0,279,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","2","1533.9","1","NA","2","1","2","2","1","5","2","2","2","NA","204.52","143.16","NA","1","1","2","1","NA","NA","NA","1","NA","1","NA","2","NA","2","2","1",,"2",1.5,,,,,
"2013","BG",22535,"2","2013","30",3738,3729,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","2","NA","2","1","2","1","1","1","1","1","1","971.47","2","NA","2","2","1","2","4","1","2","2","2","NA","178.95","265.88","NA","3","3","2","2","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22636,"2","2013","45",4779,4761,64,64,,,,,,,,64,0,0,0,0,,0,,0,0,0,,18,,"NA","2","NA","1","2","2","1","1","2","1","1","2","460.17","1","NA","2","2","2","2","1","1","4","2","2","NA","40.9","88.97","120.16","1","1","2","NA","NA","1","NA","2","NA","NA","NA","1","1","NA","1","3",,"2",1.5,,,,,
"2013","BG",22641,"3","2013","18",2904,2899,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,5,,0,,"NA","3","NA","2","1","1","1","1","3","1","1","1","460.17","1","NA","2","2","1","2","1","1","4","2","2","NA","51.13","156.46","NA","1","1","2","2","1","NA","NA","3","NA","NA","NA","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BG",22727,"2","2013","30",803,464,803,803,,,,,,,,803,0,0,0,0,,0,,0,338,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","2","1533.9","3","NA","2","2","1","1","4","1","4","2","2","NA","204.52","274.57","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","2","1","1",,"2",1.5,,,,,
"2013","BG",22761,"2","2013","35",2079,1608,0,0,,,,,,,,0,0,0,0,0,,0,,0,471,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","1431.64","2","NA","2","2","2","2","4","5","3","2","1","NA","10.23","75.16","NA","1","1","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","BG",22764,"3","2013","15",6584,6564,122,122,,,,,,,,122,0,0,0,0,,0,,0,20,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","766.95","1","NA","2","2","2","2","2","1","2","2","1","NA","102.26","163.62","NA","1","1","2","NA","NA","NA","NA","NA","NA","2","1","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22779,"2","2013","30",4442,4423,0,0,,,,,,,,0,0,0,0,0,,0,,0,19,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","2","818.08","2","NA","2","2","2","1","4","1","2","2","1","NA","76.69","105.84","NA","1","1","1","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22873,"2","2013","15",2219,249,0,0,,,,,,,,0,0,0,0,0,,0,,0,100,0,,1871,,"NA","1","NA","2","1","2","1","1","3","1","3","2","357.91","2","NA","2","2","2","1","4","1","2","2","2","NA","153.39","93.57","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","3","NA","2","NA","NA","2",,"2",1.5,,,,,
"2013","BG",22913,"2","2013","35",5162,4310,0,0,,,,,,,,0,0,0,0,0,,0,,0,24,0,,828,,"NA","2","NA","1","1","1","1","1","1","1","2","1","409.04","2","NA","2","1","2","1","2","1","2","1","1","NA","NA","262.81","NA","1","1","2","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",22958,"2","2013","20",3188,2476,0,0,,,,,,,,0,0,0,0,0,,0,,0,57,0,,656,,"NA","3","3","2","1","2","1","1","1","1","2","5","766.95","3","NA","2","2","2","1","4","1","3","2","1","127.82","511.3","135.07","NA","1","1","2","1","2","2","NA","2","2","NA","NA","1","NA","1","NA","NA",,"2",1.3,,,,,
"2013","BG",22966,"2","2013","25",9023,8572,39,39,,,,,,,,39,0,0,0,0,,0,,0,48,402,,0,,"NA","3","NA","2","1","2","1","1","1","1","3","2","613.56","1","NA","2","2","1","2","4","1","3","2","2","NA","30.68","113.51","NA","1","1","1","1","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23001,"2","2013","45",5467,4820,1194,1194,,,,,,,,1194,0,0,0,0,,0,,0,6,0,,642,,"NA","3","NA","2","1","1","1","1","1","1","1","2","1022.6","3","NA","2","1","2","1","1","1","5","2","1","NA","102.26","196.34","NA","3","1","2","2","NA","NA","NA","2","NA","NA","NA","1","NA","NA","1","1",,"2",1.5,,,,,
"2013","BG",23012,"2","2013","30",5046,5031,0,0,,,,,,,,0,0,0,0,0,,0,,0,16,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","3","766.95","2","NA","2","1","2","2","4","1","3","2","2","NA","NA","188.16","NA","1","3","2","1","1","2","NA","2","3","NA","NA","NA","NA","1","1","NA",,"2",1.5,,,,,
"2013","BG",23097,"2","2013","10",5928,5915,0,0,,,,,,,,0,186,0,0,1063,,0,,0,13,0,,0,,"NA","3","NA","2","1","2","1","1","1","2","2","1","818.08","2","NA","2","2","2","1","1","1","3","2","1","NA","NA","81.81","NA","1","1","2","2","NA","NA","NA","2","NA","NA","NA","2","1","2","NA","NA",,"2",1.5,,,,,
"2013","BG",23098,"2","2013","10",4630,4302,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,328,,"NA","3","NA","2","1","2","1","1","1","1","1","3","460.17","2","NA","2","2","1","1","1","3","3","2","1","NA","NA","196.34","NA","1","1","2","1","1","NA","NA","NA","NA","2","NA","2","3","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23117,"2","2013","40",4062,4061,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","1","2","2","1","1","1","1","3","3","255.65","1","NA","2","2","2","2","1","5","3","2","2","NA","35.79","126.29","NA","1","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BG",23144,"2","2013","24",4790,4759,379,379,,,,,,,,379,0,0,0,0,,0,,0,32,0,,0,,"NA","1","NA","1","2","2","1","1","1","1","3","4","1380.51","2","NA","2","2","2","1","4","1","2","2","1","NA","153.39","123.73","NA","1","3","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","2",,"2",1.5,,,,,
"2013","BG",23146,"2","2013","20",6890,6885,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","1","1","2","1","1","1","1","3","4","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","127.82","132.94","NA","1","1","2","NA","NA","1","2","2","NA","2","2","2","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BG",23149,"2","2013","40",9535,9013,260,260,,,,,,,,260,0,0,0,0,,0,,0,522,0,,0,,"3","1","NA","2","1","2","1","1","1","1","1","3","230.08","2","NA","2","1","2","1","1","5","5","2","1","127.82","10.23","99.7","NA","3","1","1","1","NA","NA","1","NA","NA","2","2","NA","NA","NA","2","1",,"2",1.5,,,,,
"2013","BG",23163,"2","2013","20",3425,3050,0,0,,,,,,,,0,0,0,0,0,,0,,0,51,0,,323,,"NA","2","NA","2","1","2","1","1","1","1","3","2","511.3","2","NA","2","2","2","1","1","2","2","2","2","NA","127.82","212.19","NA","1","1","2","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BG",23187,"2","2013","20",1264,1238,212,212,,,,,,,,212,0,0,0,0,,0,,0,0,0,,26,,"NA","3","2","1","1","2","1","1","2","1","1","2","715.82","1","NA","2","2","1","1","3","1","2","2","1","NA","204.52","92.03","NA","1","3","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23191,"2","2013","25",2953,2920,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,32,,0,,"NA","3","NA","1","1","2","1","1","1","1","3","3","766.95","1","NA","2","2","2","1","1","1","3","1","1","NA","255.65","188.16","NA","1","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",,"2",1.5,,,,,
"2013","BG",23196,"3","2013","20",1746,1552,0,0,,,,,,,,0,0,0,0,0,,0,,0,70,0,,123,,"NA","2","NA","2","2","2","1","1","3","1","3","2","511.3","2","NA","2","1","2","1","4","1","4","2","2","NA","25.56","39.37","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23211,"2","2013","10",7549,6559,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,491,,489,,"NA","3","NA","2","1","1","1","1","3","1","1","1","766.95","1","NA","2","2","2","2","1","1","6","2","1","NA","127.82","33.23","NA","1","1","3","NA","NA","NA","NA","1","NA","2","2","2","NA","3","2","NA",,"2",1.5,,,,,
"2013","BG",23259,"3","2013","20",2789,2785,242,242,,,,,,,,242,0,0,0,0,,0,,0,0,0,,4,,"NA","2","NA","2","2","2","1","1","1","1","1","2","766.95","2","NA","2","2","1","2","1","1","2","2","1","NA","102.26","51.13","NA","1","1","3","NA","1","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BG",23310,"2","2013","40",5216,5182,205,205,,,,,,,,205,0,0,0,0,,0,,0,34,0,,0,,"NA","2","1","2","1","2","1","1","1","1","1","2","1022.6","3","NA","2","2","2","2","2","1","2","2","1","NA","40.9","221.9","NA","1","1","1","NA","2","1","NA","NA","NA","1","2","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BG",23343,"2","2013","30",4202,-170,0,0,,,,,,,,0,0,0,0,0,,0,,0,115,0,,4257,,"3","3","NA","1","1","2","1","1","1","1","3","4","1022.6","3","NA","2","2","2","1","4","1","3","1","2","NA","10.23","68.51","NA","1","1","1","NA","1","1","1","2","1","2","NA","1","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BG",23349,"2","2013","40",3720,3398,72,72,,,,,,,,72,0,0,0,0,,0,,0,322,0,,0,,"NA","3","NA","2","2","1","1","1","1","2","1","1","255.65","3","NA","2","1","2","2","1","1","2","2","2","NA","153.39","406.69","NA","1","1","2","NA","NA","NA","NA","NA","3","NA","2","1","NA","NA","2","NA",,"2",1.5,,,,,
"2013","BG",23358,"3","2013","25",4028,1848,317,317,,,,,,,,317,0,0,0,0,,0,,0,569,0,,1611,,"NA","2","NA","2","2","2","1","1","3","1","1","3","664.69","1","1","2","2","2","2","4","1","4","2","1","NA","127.82","68","NA","1","1","3","NA","2","NA","NA","1","2","1","2","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23404,"2","2013","30",3501,3466,1388,1388,,,,,,,,1388,0,0,0,0,,0,,0,0,0,,34,,"NA","3","NA","2","2","1","1","1","3","1","1","1","2045.2","2","NA","1","2","1","2","1","3","3","2","2","NA","NA","74.14","NA","2","1","3","NA","1","NA","1","2","3","2","2","NA","3","NA","NA","2",,"2",1.5,,,,,
"2013","BG",23413,"2","2013","20",1316,1308,0,0,,,,,,,,0,0,0,0,0,,0,,0,8,0,,0,,"NA","3","3","1","1","1","1","1","1","1","2","5","664.69","2","NA","2","2","2","2","4","1","3","2","1","NA","255.65","120.16","NA","1","1","1","1","1","NA","NA","1","1","NA","3","1","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BG",23417,"2","2013","50",3673,3642,0,0,,,,,,,,0,0,0,0,0,,0,,0,31,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","4","920.34","1","NA","2","2","2","2","3","5","2","2","2","153.39","61.36","62.38","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1",,"2",1.5,,,,,
"2013","BG",23435,"2","2013","10",3881,3254,0,0,,,,,,,,0,290,0,0,1658,,0,,0,628,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1278.25","3","NA","1","2","2","2","4","1","6","1","2","127.82","102.26","196.34","NA","1","1","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","1","2",,"2",1.3,,,,,
"2013","BG",23469,"2","2013","20",8367,8362,0,0,,,,,,,,0,0,353,0,578,,0,,0,0,0,,5,,"NA","3","NA","2","1","1","1","1","1","1","2","2","1022.6","2","NA","2","2","2","2","2","3","3","2","1","NA","102.26","190.71","NA","1","1","1","NA","NA","2","1","NA","2","NA","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BG",23486,"2","2013","15",4231,4225,0,0,,,,,,,,0,0,192,0,1401,,0,,0,1,4,,1,,"NA","3","3","2","1","2","1","1","1","1","1","2","460.17","2","NA","2","2","2","2","4","5","4","2","1","NA","153.39","127.82","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BG",23520,"2","2013","22",3934,3913,66,66,,,,,,,,66,0,0,0,0,,0,,0,0,11,,11,,"NA","2","NA","1","1","2","1","1","1","1","1","1","511.3","2","NA","2","2","2","2","1","5","3","2","1","NA","153.39","84.88","NA","1","1","2","1","NA","NA","NA","1","NA","1","2","NA","NA","NA","NA","NA",,"2",1.5,,,,,
