"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","LT",37119,"1","2013","20",3001,3001,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"3","3","NA","1","2","1","1","1","1","1","1","2","231.7","1","NA","2","2","2","2","2","1","4","2","1","NA","231.7","178.12","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37150,"2","2013","20",9646,8129,0,0,,,,,,,,0,0,1602,1491,0,,0,,0,0,0,,1517,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1448.1","1","NA","2","2","2","2","4","1","5","2","2","NA","NA","115.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37162,"2","2013","45",14279,11620,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2659,,"NA","3","NA","1","1","2","1","1","1","1","1","4","1158.48","2","NA","2","2","2","2","4","1","2","2","2","NA","28.96","159.29","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37207,"2","2013","30",3266,3269,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-3,,"NA","3","NA","2","2","2","1","1","1","1","1","3","868.86","3","NA","1","2","2","2","1","1","4","1","1","43.44","14.48","96.54","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37222,"1","2013","15",0,-8,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"3","3","NA","2","1","1","1","1","1","1","1","3","1158.48","2","NA","2","2","2","2","4","2","2","2","2","NA","28.96","134.24","121.64","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37255,"2","2013","27",1339,1272,0,0,,,,,,,,0,0,0,0,0,,0,,0,66,0,,0,,"NA","3","NA","1","2","1","1","1","1","1","1","3","724.05","2","NA","2","2","2","2","1","3","4","1","1","NA","57.92","87.61","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37273,"2","2013","22",13932,12625,0,0,,,,,,,,0,0,0,0,4378,,0,,0,4,0,,1303,,"NA","3","NA","2","1","2","1","1","2","1","1","3","579.24","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","99.92","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37359,"1","2013","20",9997,9989,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","2","1","1","1","1","2","1","1","3","637.16","2","NA","2","2","2","2","4","1","2","1","1","NA","57.92","106.29","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37442,"2","2013","40",3243,3242,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","2","1","2","1","1","1","1","1","2","1158.48","1","NA","2","2","2","2","4","1","3","2","1","NA","202.73","92.68","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37508,"2","2013","32",1669,1661,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","3","NA","1","1","2","1","1","1","1","1","3","579.24","2","NA","2","1","2","2","1","3","4","2","1","NA","28.96","93.06","121.64","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37518,"1","2013","35",12801,12761,0,0,,,,,,,,0,0,0,0,10400,,0,,0,0,0,,40,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1448.1","2","NA","2","2","2","2","2","1","4","2","2","NA","NA","385.19","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37542,"2","2013","25",4028,4023,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","2","1","2","1","1","1","1","1","3","579.24","1","NA","2","2","2","2","1","1","2","2","2","NA","72.41","90.75","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37578,"2","2013","25",1617,1615,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","2","NA","2","1","1","1","1","1","1","1","2","202.73","2","NA","1","2","2","2","4","1","3","1","1","NA","28.96","59.88","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37580,"1","2013","20",3491,3487,0,0,,,,,,,,0,0,0,0,594,,0,,0,0,0,,4,,"3","3","NA","1","1","2","1","1","1","2","3","3","579.24","2","NA","1","2","2","2","2","1","5","2","1","NA","72.41","115.85","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37595,"2","2013","30",4897,4895,0,0,,,,,,,,0,0,0,0,422,,0,,0,0,0,,2,,"NA","3","NA","2","1","1","1","1","1","1","3","1","579.24","2","NA","2","2","2","2","4","1","2","2","1","NA","86.89","202.73","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37619,"2","2013","10",10292,10285,0,0,,,,,,,,0,0,22,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","2","1","1","1","1","1","4","362.03","1","NA","1","2","2","2","1","1","3","2","1","NA","14.48","65.31","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37625,"1","2013","18",3248,3242,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","3","1","1","2","1","1","2","3","1","4","1013.67","2","NA","2","2","2","2","1","1","3","1","2","NA","28.96","46.92","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37647,"2","2013","21",0,-6,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","2","1","2","1","1","2","1","2","2","579.24","1","NA","2","2","2","2","1","2","6","2","2","NA","28.96","27.22","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37648,"2","2013","20",4773,4772,250,250,,,,,,,,250,0,0,0,0,,360,,0,0,0,,1,,"NA","3","NA","2","2","2","1","1","1","1","3","5","289.62","1","NA","1","2","2","1","1","1","3","1","1","NA","57.92","554.86","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37667,"2","2013","30",2628,2624,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","1","2","1","1","1","1","1","1","2","289.62","2","NA","2","1","1","2","3","1","3","2","1","NA","NA","142.15","NA","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37707,"1","2013","20",5047,4787,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,260,,"3","3","NA","2","1","2","1","1","3","1","3","4","1013.67","1","NA","2","1","1","2","4","1","5","2","1","NA","NA","38.62","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37718,"2","2013","15",3121,3121,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"3","2","NA","1","1","1","1","1","1","1","1","3","724.05","2","1","1","1","2","2","4","1","2","2","2","NA","14.48","262.25","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37741,"2","2013","20",1792,1586,0,0,,,,,,,,0,0,0,0,0,,0,,0,207,0,,0,,"NA","2","NA","2","1","1","1","1","3","1","1","3","1158.48","2","NA","2","2","2","2","1","4","2","2","1","NA","28.96","117.3","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37768,"2","2013","30",4979,4976,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","NA","1","2","1","1","1","3","1","3","3","434.43","1","1","2","2","2","2","4","1","3","2","1","NA","188.25","140.65","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37779,"1","2013","25",3088,-795,0,0,,,,,,,,0,0,0,0,0,,0,,0,3883,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","3","434.43","1","3","2","2","2","2","1","1","4","2","2","NA","NA","103.04","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37784,"2","2013","10",2783,2781,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1,,1,,"3","3","NA","1","1","1","1","1","1","1","1","2","868.86","3","NA","2","2","2","2","4","1","6","2","1","NA","28.96","145.17","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37801,"2","2013","20",0,-1424,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1424,,"NA","3","NA","1","1","2","1","1","1","1","1","2","868.86","2","NA","2","2","2","2","4","3","4","1","1","NA","0.29","176.04","NA","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37818,"2","2013","19",1255,1248,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","1","1","1","3","2","1","3","434.43","2","NA","2","2","1","2","1","1","1","1","2","NA","173.77","112.81","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37854,"2","2013","20",2204,1672,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,533,,"NA","3","NA","2","1","1","1","1","2","1","1","1","289.62","2","NA","2","2","2","2","4","1","2","2","2","NA","NA","38.62","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37868,"2","2013","15",3816,3811,0,0,,,,,,,,0,0,1211,271,0,,0,,0,0,0,,5,,"NA","3","NA","2","1","1","1","1","2","1","2","2","579.24","2","1","1","2","2","2","4","1","3","1","1","NA","0.29","99.92","101.37","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37914,"2","2013","30",3728,3511,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,217,,0,,"3","3","NA","2","1","1","1","1","1","1","1","5","1737.72","1","NA","2","2","2","2","4","2","3","2","1","NA","NA","130.04","144.81","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37975,"2","2013","23",4836,4829,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"3","3","NA","2","1","2","1","1","3","1","2","3","724.05","2","NA","2","2","2","2","1","1","3","2","1","NA","57.92","159.29","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37978,"2","2013","60",7370,7060,0,0,,,,,,,,0,0,0,0,0,,0,,0,311,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1303.29","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","115.85","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37985,"2","2013","20",5907,5711,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,196,,"3","3","NA","1","1","2","1","1","1","1","1","3","724.05","2","NA","1","2","2","2","1","1","5","2","1","NA","43.44","279.1","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",37995,"2","2013","23",4631,3820,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,811,,"NA","3","NA","2","1","2","1","1","1","1","1","4","810.94","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","60.23","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38019,"2","2013","30",2950,2947,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"3","3","NA","1","1","2","1","1","3","1","1","3","579.24","3","NA","2","1","2","2","1","1","4","2","2","NA","86.89","68.76","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38021,"2","2013","20",4157,4153,0,0,,,,,,,,0,0,0,0,1872,,0,,0,0,0,,5,,"3","3","NA","2","2","2","1","1","1","1","2","2","579.24","2","NA","2","2","2","2","1","2","4","2","1","43.44","173.77","211.18","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38077,"2","2013","14",8012,8011,0,0,,,,,,,,0,0,0,45,0,,0,,0,0,0,,1,,"3","3","NA","1","2","2","1","1","1","1","1","3","868.86","2","NA","2","2","2","2","4","1","4","2","1","NA","0.29","134.24","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38095,"2","2013","30",2868,2862,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","2","NA","2","2","2","1","1","3","3","1","3","376.51","2","2","2","1","2","2","4","1","1","2","2","NA","57.92","33.55","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38109,"2","2013","22",2281,2280,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","2","1","2","1","1","1","1","3","3","724.05","1","NA","2","2","2","2","1","4","5","1","2","NA","28.96","54.3","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38169,"1","2013","14",1494,1161,818,818,,,,,,,,818,0,0,0,0,,0,,0,332,0,,0,,"NA","3","NA","1","2","2","1","1","1","1","3","1","434.43","3","NA","2","2","2","2","3","1","2","2","1","NA","NA","64.42","NA","3","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38170,"2","2013","15",2789,2784,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","NA","2","1","1","1","1","3","1","1","2","724.05","2","NA","2","2","2","2","1","1","5","2","2","NA","NA","44.31","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38256,"2","2013","12",2492,2486,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","1","2","1","1","1","1","1","1","3","579.24","2","NA","2","2","2","2","4","1","4","2","1","NA","86.89","83.03","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38295,"2","2013","20",5260,5255,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","2","1","2","1","1","1","1","1","3","579.24","2","NA","2","2","1","2","3","2","6","2","1","NA","144.81","148.19","64.87","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38304,"2","2013","20",9726,7227,0,0,,,,,,,,0,0,0,0,4518,,0,,0,0,0,,2500,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1303.29","1","1","2","1","2","2","4","1","3","2","1","NA","NA","115.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38310,"2","2013","16",3271,3266,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","1","1","1","1","1","1","3","1","3","434.43","2","NA","2","2","2","2","4","1","3","2","2","NA","144.81","152.05","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38311,"2","2013","15",8154,5621,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2533,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1042.63","3","NA","2","2","2","2","4","1","3","2","2","NA","NA","115.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38369,"1","2013","10",1894,1890,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"3","3","NA","2","1","1","1","1","1","1","1","3","1158.48","2","NA","2","1","2","2","4","2","6","2","2","NA","173.77","60.23","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38409,"2","2013","30",2432,2421,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"NA","3","NA","2","2","2","1","1","1","1","1","3","434.43","1","NA","2","2","2","2","1","1","5","2","2","NA","115.85","16.41","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38447,"2","2013","45",7239,7233,0,0,,,,,,,,0,0,4822,0,0,,0,,0,5,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","463.39","2","NA","2","2","2","2","1","1","4","1","2","NA","115.85","115.85","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38448,"2","2013","19",7918,4172,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3746,,"NA","3","NA","1","1","2","1","1","1","1","1","2","724.05","1","NA","2","2","2","2","4","2","6","2","1","NA","43.44","267.9","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38479,"2","2013","35",6261,3382,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2879,,"NA","1","NA","1","1","2","1","1","3","1","1","3","434.43","2","NA","2","2","1","1","4","1","4","2","1","NA","NA","92.42","NA","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38488,"1","2013","10",3241,3233,0,0,,,,,,,,0,0,0,0,0,,0,,0,7,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1158.48","2","NA","2","2","1","2","4","5","3","2","1","NA","231.7","279.1","76.46","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38548,"2","2013","25",39870,39810,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,60,,"NA","3","NA","1","1","1","1","1","1","1","1","3","868.86","2","3","2","2","2","2","4","2","6","1","1","NA","NA","591.31","86.89","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38573,"2","2013","18",4320,4319,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","2","2","1","1","1","1","1","1","2","2606.58","2","NA","2","2","2","2","4","1","3","2","1","NA","0.29","434.43","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38590,"2","2013","10",3547,782,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2765,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1448.1","3","1","2","2","2","2","2","1","3","2","2","NA","NA","115.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38736,"2","2013","30",4218,4211,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","3","NA","2","1","2","1","1","1","1","1","3","868.86","2","NA","2","2","1","2","4","1","4","2","2","NA","289.62","93.96","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38741,"2","2013","25",11791,10854,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,937,,"3","3","NA","1","1","1","1","1","1","1","1","2","1448.1","1","2","2","1","1","2","3","1","6","2","1","NA","28.96","591.31","101.37","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38763,"2","2013","20",26855,25901,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,954,,"3","3","NA","1","1","1","1","1","1","1","1","4","724.05","2","NA","2","2","2","2","4","1","4","2","1","NA","28.96","60.23","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38775,"2","2013","25",4258,4255,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","3","1","1","2","1","2","3","1","1","3","868.86","2","NA","1","2","2","2","1","1","2","2","1","NA","86.89","188.25","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38845,"1","2013","34",4527,4523,0,0,,,,,,,,0,0,26,0,0,,0,,0,0,0,,4,,"NA","3","NA","2","2","1","1","1","1","1","1","3","434.43","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","81.41","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38846,"2","2013","16",2367,2360,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","1","NA","1","1","2","3","1","1","1","1","3","434.43","2","NA","2","1","2","2","1","1","5","2","1","101.37","NA","71.1","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38874,"1","2013","20",2823,2815,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","3","NA","1","1","2","1","1","1","1","1","3","868.86","2","3","2","1","1","2","1","1","2","2","1","57.92","NA","108.12","144.81","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38907,"2","2013","20",0,-6,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","1","1","1","1","1","1","1","1","3","579.24","1","NA","2","1","2","2","4","1","2","1","1","NA","NA","55.9","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38960,"2","2013","20",3128,3125,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"3","3","NA","1","1","1","1","1","1","1","3","4","289.62","1","NA","2","1","1","2","4","1","3","2","2","NA","NA","111.99","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38961,"2","2013","20",6315,6308,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","2","1","1","1","1","3","4","868.86","3","NA","2","2","2","2","4","1","6","2","2","NA","43.44","118.74","NA","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",38981,"2","2013","13",0,-2966,0,0,,,,,,,,0,0,0,0,0,,0,,0,2966,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","868.86","2","NA","2","1","1","2","4","1","3","2","1","NA","144.81","86.89","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39007,"2","2013","20",4452,4162,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,290,,"NA","2","NA","1","1","1","1","1","1","1","1","3","868.86","1","NA","2","2","1","2","3","3","3","2","1","NA","57.92","211.18","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39028,"2","2013","16",1745,1741,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","NA","2","1","2","1","1","1","1","3","2","347.54","2","NA","2","2","2","1","4","1","2","2","1","NA","289.62","137.57","NA","3","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39035,"2","2013","10",2996,2988,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","2","NA","1","1","2","1","1","2","1","1","3","724.05","2","NA","2","2","1","2","4","5","4","1","1","NA","144.81","83.34","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39075,"2","2013","10",4048,3629,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,410,,"NA","1","3","2","1","1","1","1","1","1","1","5","434.43","1","NA","2","1","2","2","1","1","3","2","2","NA","43.44","79.65","64.87","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39078,"1","2013","20",2550,890,0,0,,,,,,,,0,0,0,0,1548,,0,,0,0,0,,1660,,"3","3","NA","1","1","1","1","1","1","1","1","4","868.86","2","NA","2","2","2","2","2","4","5","2","1","57.92","434.43","190.55","NA","1","2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39088,"2","2013","18",0,-2699,0,0,,,,,,,,0,0,0,0,0,,0,,0,152,0,,2548,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1042.63","2","NA","2","2","2","2","2","1","3","2","1","NA","NA","115.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","LT",39167,"2","2013","10",4586,4584,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","5","724.05","3","NA","2","2","2","2","4","2","5","2","1","NA","115.85","221.08","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
