"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","LT",668372,253.663943990665,"4",1939,"2","1","4","4","13","1","NA","NA","NA","NA","0","0",74,73,66837,"99","0","0","0"
"2013","LT",668741,253.663943990665,"3",1990,"1","1","4","1","13","2","NA","NA","NA","NA","NA","0",22,22,66874,"0.25","1","0","0"
"2013","LT",668742,253.663943990665,"2",1966,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",46,46,66874,"1","2","0","10"
"2013","LT",668841,253.663943990665,"3",1932,"1","1","3","4","NA","3","NA","NA","NA","0","NA","NA",80,80,66884,"99","0","0","0"
"2013","LT",668842,253.663943990665,"4",1933,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",79,79,66884,"0.75","1","0","10"
"2013","LT",668851,253.663943990665,"1",1940,"1","1","3","4","13","2","NA","28","NA","NA","0","NA",72,72,66885,"99","0","0","0"
"2013","LT",668852,253.663943990665,"2",1943,"2","1","1","1","13","1","NA","NA","NA","NA","0","NA",69,69,66885,"0.0833333333","0","1","10"
"2013","LT",668881,253.663943990665,"2",1946,"2","1","3","1","13","2","NA","NA","NA","NA","NA","NA",66,66,66888,"1","1","0","10"
"2013","LT",668882,253.663943990665,"1",1940,"1","1","1","1","12","1","NA","NA","NA","NA","32","NA",72,72,66888,"0.6666666667","0","1","10"
"2013","LT",669451,253.663943990665,"1",1943,"1","1","4","1","13","3","NA","NA","NA","NA","NA","NA",69,69,66945,"0.5","0","0","0"
"2013","LT",669452,253.663943990665,"1",1947,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","0",65,65,66945,"99","1","0","0"
"2013","LT",669521,253.663943990665,"2",1980,"1","1","2","1","13","2","NA","NA","NA","NA","NA","NA",32,32,66952,"1","0","1","0"
"2013","LT",669522,253.663943990665,"4",1990,"2","1","3","1","13","NA","NA","NA","NA","0","NA","0",22,22,66952,"1","2","0","0"
"2013","LT",669621,253.663943990665,"1",1939,"1","1","3","1","12","5","NA","NA","NA","NA","NA","0",74,73,66962,"0.7142857143","1","0","0"
"2013","LT",669622,253.663943990665,"4",1939,"2","1","4","1","13","NA","NA","NA","NA","NA","0","NA",73,73,66962,"99","0","0","0"
"2013","LT",669891,253.663943990665,"3",1956,"1","1","4","1","NA","NA","NA","NA","0","NA","NA","NA",56,56,66989,"0.3333333333","0","0","0"
"2013","LT",669892,253.663943990665,"3",1957,"2","1","1","1","13","1","NA","NA","NA","NA","0","NA",55,55,66989,"1","0","0","0"
"2013","LT",670001,253.663943990665,"3",1963,"2","1","1","1","13","5","NA","NA","NA","NA","0","NA",49,49,67000,"1","2","0","10"
"2013","LT",670002,253.663943990665,"3",1990,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",22,22,67000,"0","0","0","0"
"2013","LT",670751,253.663943990665,"3",1939,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",73,73,67075,"0.3333333333","0","0","10"
"2013","LT",670752,253.663943990665,"4",1934,"1","1","4","1","13","3","NA","NA","NA","NA","NA","NA",78,78,67075,"99","2","1","101"
"2013","LT",671231,253.663943990665,"3",1959,"2","1","3","1","13","5","NA","NA","NA","0","NA","NA",53,53,67123,"99","1","0","111"
"2013","LT",671232,253.663943990665,"3",1956,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",56,56,67123,"1","2","1","0"
"2013","LT",672141,253.663943990665,"2",1937,"1","1","1","4","13","NA","NA","NA","NA","0","NA","NA",76,75,67214,"1","0","1","0"
"2013","LT",672142,253.663943990665,"1",1941,"2","1","4","4","NA","1","NA","NA","NA","NA","NA","NA",72,71,67214,"1","0","0","0"
"2013","LT",673331,253.663943990665,"1",1959,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",53,53,67333,"1","0","0","0"
"2013","LT",673332,253.663943990665,"4",1957,"1","1","4","1","13","NA","NA","NA","0","NA","NA","NA",55,55,67333,"99","2","0","0"
"2013","LT",673411,253.663943990665,"1",1985,"1","1","4","1","13","NA","NA","NA","NA","NA","NA","NA",28,27,67341,"1","0","0","0"
"2013","LT",673412,253.663943990665,"1",1962,"2","1","1","1","13","4","NA","NA","NA","NA","NA","NA",50,50,67341,"0.8333333333","2","0","0"
"2013","LT",673731,253.663943990665,"1",1959,"1","1","4","1","13","1","NA","NA","NA","NA","0","NA",54,53,67373,"0","0","0","0"
"2013","LT",673732,253.663943990665,"2",1958,"2","1","3","1","13","1","NA","NA","0","NA","NA","NA",54,54,67373,"1","0","1","0"
"2013","LT",673811,253.663943990665,"4",1937,"1","1","1","1","13","2","NA","30","NA","NA","NA","NA",75,75,67381,"0.75","2","0","10"
"2013","LT",673812,253.663943990665,"1",1941,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",71,71,67381,"1","2","0","0"
"2013","LT",674251,253.663943990665,"2",1943,"2","1","4","4","12","1","NA","NA","NA","NA","NA","NA",70,69,67425,"99","0","1","0"
"2013","LT",674252,253.663943990665,"4",1942,"1","1","1","1","NA","3","NA","NA","NA","NA","0","NA",70,70,67425,"0.7095238095","0","0","0"
"2013","LT",674301,253.663943990665,"2",1956,"1","1","1","1","13","NA","NA","NA","NA","NA","0","NA",56,56,67430,"1","2","0","100"
"2013","LT",674302,253.663943990665,"4",1967,"2","1","1","1","13","2","NA","NA","NA","NA","NA","0",45,45,67430,"0.8333333333","0","0","0"
"2013","LT",674681,253.663943990665,"2",1932,"1","1","1","1","13","1","NA","35","NA","NA","NA","NA",80,80,67468,"1","0","0","0"
"2013","LT",674682,253.663943990665,"2",1932,"2","1","2","4","13","5","NA","NA","NA","NA","NA","NA",80,80,67468,"99","0","0","0"
"2013","LT",675291,253.663943990665,"4",1971,"2","1","3","1","13","3","NA","NA","0","NA","NA","10",42,41,67529,"1","1","0","0"
"2013","LT",675292,253.663943990665,"3",1999,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",13,13,67529,"0.4722222222","0","1","0"
"2013","LT",675321,253.663943990665,"3",1938,"2","1","4","1","13","1","NA","NA","NA","NA","0","NA",75,74,67532,"1","0","0","0"
"2013","LT",675322,253.663943990665,"3",1972,"2","1","1","1","13","3","NA","NA","NA","NA","NA","20",40,40,67532,"99","0","0","0"
"2013","LT",675401,253.663943990665,"1",1940,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",73,72,67540,"99","0","0","0"
"2013","LT",675402,253.663943990665,"2",1939,"1","1","3","1","NA","3","NA","NA","NA","NA","0","NA",74,73,67540,"0.25","2","0","0"
"2013","LT",675651,253.663943990665,"1",1938,"2","1","4","1","13","1","45","NA","NA","NA","NA","NA",75,74,67565,"0.375","0","0","10"
"2013","LT",675652,253.663943990665,"1",1932,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",80,80,67565,"0.2916666667","2","1","0"
"2013","LT",675861,253.663943990665,"2",1940,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",72,72,67586,"0.8428571429","0","1","0"
"2013","LT",675862,253.663943990665,"1",1965,"1","1","3","1","13","1","NA","NA","NA","0","NA","NA",47,47,67586,"1","0","0","0"
"2013","LT",676141,253.663943990665,"1",1953,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",59,59,67614,"1","0","1","0"
"2013","LT",676142,253.663943990665,"3",1953,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",60,59,67614,"1","0","0","0"
"2013","LT",676361,253.663943990665,"3",1959,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",53,53,67636,"0","2","0","0"
"2013","LT",676362,253.663943990665,"4",1959,"2","1","1","4","13","1","NA","NA","NA","NA","NA","NA",54,53,67636,"1","0","0","0"
"2013","LT",676831,253.663943990665,"1",1951,"1","1","1","1","13","3","NA","NA","0","NA","NA","NA",61,61,67683,"0.6079117582","0","0","0"
"2013","LT",676832,253.663943990665,"4",1954,"2","1","1","1","13","NA","NA","NA","0","NA","NA","NA",58,58,67683,"99","2","0","0"
"2013","LT",676881,253.663943990665,"4",1936,"2","1","4","4","NA","1","NA","NA","NA","NA","NA","NA",76,76,67688,"99","0","0","0"
"2013","LT",676882,253.663943990665,"1",1965,"1","1","4","1","13","1","NA","NA","NA","0","0","NA",47,47,67688,"99","0","0","0"
"2013","LT",676951,253.663943990665,"1",1948,"2","2","1","4","13","5","NA","NA","NA","NA","NA","NA",64,64,67695,"1","1","0","0"
"2013","LT",676952,253.663943990665,"1",1947,"1","1","1","1","13","1","NA","NA","NA","NA","0","NA",65,65,67695,"1","0","0","0"
"2013","LT",676981,253.663943990665,"2",1991,"1","1","4","1","13","5","NA","NA","NA","NA","NA","NA",21,21,67698,"0.6666666667","0","0","0"
"2013","LT",676982,253.663943990665,"4",1932,"2","1","1","1","13","3","NA","NA","0","NA","NA","NA",80,80,67698,"0.8571428571","0","0","10"
"2013","LT",677181,253.663943990665,"1",1961,"2","1","1","1","13","NA","NA","NA","0","NA","0","NA",52,51,67718,"99","0","0","101"
"2013","LT",677182,253.663943990665,"2",1957,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",55,55,67718,"99","2","0","100"
"2013","LT",677501,253.663943990665,"3",1952,"2","1","4","1","13","NA","NA","NA","NA","NA","NA","NA",61,60,67750,"1","0","1","0"
"2013","LT",677502,253.663943990665,"2",1990,"2","1","4","1","13","2","NA","NA","NA","NA","NA","NA",22,22,67750,"1","0","0","100"
"2013","LT",677561,253.663943990665,"2",1959,"2","1","1","1","NA","5","40","26","0","NA","NA","NA",53,53,67756,"1","0","1","0"
"2013","LT",677562,253.663943990665,"4",1952,"1","1","1","1","13","3","NA","NA","NA","NA","NA","22",60,60,67756,"99","2","0","10"
"2013","LT",677681,253.663943990665,"2",1972,"2","1","1","1","13","5","NA","NA","NA","NA","NA","0",41,40,67768,"1","0","1","111"
"2013","LT",677682,253.663943990665,"3",1999,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",14,13,67768,"0.4166666667","0","1","0"
"2013","LT",678011,253.663943990665,"2",1956,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",57,56,67801,"99","2","0","111"
"2013","LT",678012,253.663943990665,"4",1953,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",59,59,67801,"0.5","2","0","0"
"2013","LT",678341,253.663943990665,"1",1957,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",55,55,67834,"0.5","0","0","0"
"2013","LT",678342,253.663943990665,"3",1957,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",56,55,67834,"0.5","0","0","0"
"2013","LT",678761,253.663943990665,"3",1952,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",60,60,67876,"99","0","0","0"
"2013","LT",678762,253.663943990665,"4",1954,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",59,58,67876,"1","0","0","100"
"2013","LT",678811,253.663943990665,"4",1933,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",80,79,67881,"1","0","0","0"
"2013","LT",678812,253.663943990665,"4",1940,"2","1","3","1","13","5","NA","NA","NA","NA","NA","NA",73,72,67881,"1","0","0","0"
"2013","LT",678971,253.663943990665,"1",1942,"1","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",70,70,67897,"0.1666666667","0","0","0"
"2013","LT",678972,253.663943990665,"1",1942,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",71,70,67897,"1","0","0","111"
"2013","LT",679211,253.663943990665,"2",1932,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",80,80,67921,"0","1","0","0"
"2013","LT",679212,253.663943990665,"3",1934,"2","1","4","1","NA","1","NA","30","NA","NA","NA","NA",79,78,67921,"0.4381743673","0","0","0"
"2013","LT",679501,253.663943990665,"2",1954,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",59,58,67950,"0","0","0","10"
"2013","LT",679502,253.663943990665,"4",1954,"1","1","1","1","NA","3","NA","25","NA","0","0","NA",58,58,67950,"1","0","0","0"
"2013","LT",679591,253.663943990665,"1",1940,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",72,72,67959,"99","2","0","0"
"2013","LT",679592,253.663943990665,"1",1941,"2","1","3","1","NA","3","NA","NA","NA","NA","NA","NA",71,71,67959,"99","0","1","0"
"2013","LT",679831,253.663943990665,"1",1953,"1","1","1","4","13","5","NA","NA","NA","NA","NA","NA",60,59,67983,"0.9166666667","2","0","10"
"2013","LT",679832,253.663943990665,"3",1955,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",57,57,67983,"1","0","0","101"
"2013","LT",680131,253.663943990665,"3",1960,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",52,52,68013,"99","0","0","0"
"2013","LT",680132,253.663943990665,"1",1991,"1","1","4","1","13","5","NA","NA","NA","NA","0","NA",21,21,68013,"1","2","0","110"
"2013","LT",680591,253.663943990665,"2",1943,"1","1","2","1","13","NA","NA","NA","0","NA","0","NA",70,69,68059,"0.7916666667","2","0","0"
"2013","LT",680592,253.663943990665,"3",1940,"2","1","1","1","13","2","NA","NA","NA","0","NA","NA",73,72,68059,"0","1","0","0"
"2013","LT",680631,253.663943990665,"3",1940,"2","1","2","4","13","1","NA","NA","NA","NA","NA","NA",72,72,68063,"0","0","0","0"
"2013","LT",680632,253.663943990665,"1",1969,"1","1","3","1","NA","1","40","NA","NA","NA","NA","NA",43,43,68063,"1","0","0","0"
"2013","LT",681161,253.663943990665,"1",1952,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","0",61,60,68116,"0.7857142857","0","0","0"
"2013","LT",681162,253.663943990665,"4",1948,"1","1","4","4","13","2","NA","NA","0","NA","NA","5",64,64,68116,"1","1","1","110"
"2013","LT",681341,253.663943990665,"3",1968,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",45,44,68134,"1","2","1","10"
"2013","LT",681342,253.663943990665,"2",1969,"2","1","1","1","13","1","NA","NA","NA","0","NA","16",44,43,68134,"1","2","1","10"
"2013","LT",681401,253.663943990665,"3",1942,"2","1","3","1","13","1","NA","NA","NA","NA","NA","NA",71,70,68140,"0.4722222222","1","0","111"
"2013","LT",681402,253.663943990665,"1",1935,"1","1","2","1","13","1","NA","NA","NA","0","NA","NA",77,77,68140,"1","2","0","0"
"2013","LT",681891,253.663943990665,"1",1970,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",43,42,68189,"0","0","0","0"
"2013","LT",681892,253.663943990665,"1",1936,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",76,76,68189,"99","0","0","0"
"2013","LT",682161,253.663943990665,"2",1946,"1","1","1","1","13","1","NA","NA","0","NA","NA","NA",67,66,68216,"99","0","0","0"
"2013","LT",682162,253.663943990665,"2",1944,"2","1","3","4","13","5","NA","25","NA","NA","NA","NA",69,68,68216,"0.3333333333","0","1","0"
"2013","LT",682321,253.663943990665,"2",1932,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",80,80,68232,"99","2","0","0"
"2013","LT",682322,253.663943990665,"4",1937,"2","1","3","4","13","1","NA","NA","NA","0","NA","NA",76,75,68232,"1","0","1","0"
"2013","LT",682421,253.663943990665,"4",1967,"2","1","4","1","13","1","NA","NA","0","NA","NA","0",45,45,68242,"1","0","1","0"
"2013","LT",682422,253.663943990665,"2",1989,"2","1","3","1","13","NA","NA","NA","NA","0","NA","NA",23,23,68242,"1","2","0","110"
"2013","LT",682471,253.663943990665,"4",1936,"1","1","4","1","13","3","NA","NA","NA","NA","NA","NA",76,76,68247,"1","0","0","0"
"2013","LT",682472,253.663943990665,"2",1942,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",71,70,68247,"1","2","0","0"
"2013","LT",682781,253.663943990665,"3",1955,"1","1","1","1","NA","1","NA","NA","0","NA","NA","NA",57,57,68278,"0.6666666667","2","0","100"
"2013","LT",682782,253.663943990665,"3",1957,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",56,55,68278,"0.875","0","0","0"
"2013","LT",683141,253.663943990665,"3",1985,"1","1","4","1","13","3","NA","NA","NA","NA","NA","NA",28,27,68314,"0.5","2","0","0"
"2013","LT",683142,253.663943990665,"1",1986,"2","1","4","1","13","1","NA","NA","0","NA","NA","NA",26,26,68314,"99","0","1","0"
"2013","LT",683681,253.663943990665,"3",1965,"1","1","2","1","13","3","NA","NA","NA","NA","0","NA",48,47,68368,"1","0","0","0"
"2013","LT",683682,253.663943990665,"2",1964,"2","1","3","1","13","5","NA","NA","0","NA","NA","NA",48,48,68368,"99","0","0","0"
"2013","LT",684261,253.663943990665,"3",1959,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",54,53,68426,"99","1","0","0"
"2013","LT",684262,253.663943990665,"4",1961,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",51,51,68426,"0.6666666667","0","0","0"
"2013","LT",684361,253.663943990665,"3",1984,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",29,28,68436,"1","2","0","111"
"2013","LT",684362,253.663943990665,"4",2007,"1","1","2","1","13","2","NA","NA","NA","NA","NA","NA",5,5,68436,"99","2","0","100"
"2013","LT",684631,253.663943990665,"3",1963,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",50,49,68463,"1","0","0","101"
"2013","LT",684632,253.663943990665,"2",1990,"2","1","1","1","13","NA","NA","NA","NA","0","NA","NA",23,22,68463,"0","0","1","0"
"2013","LT",684791,253.663943990665,"3",1956,"2","1","2","1","13","1","NA","NA","NA","NA","NA","0",57,56,68479,"1","1","0","0"
"2013","LT",684792,253.663943990665,"2",1979,"1","1","4","1","13","2","NA","NA","NA","NA","NA","NA",33,33,68479,"1","0","0","0"
"2013","LT",685021,253.663943990665,"2",1951,"1","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",61,61,68502,"1","0","1","0"
"2013","LT",685022,253.663943990665,"4",1954,"2","1","1","1","NA","1","NA","NA","NA","0","NA","0",58,58,68502,"0.6666666667","2","1","0"
"2013","LT",685291,253.663943990665,"1",1983,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",30,29,68529,"1","2","0","10"
"2013","LT",685292,253.663943990665,"2",1980,"1","1","3","4","NA","5","NA","NA","NA","NA","NA","NA",32,32,68529,"1","0","0","0"
"2013","LT",685451,253.663943990665,"3",1942,"1","1","1","1","13","1","NA","30","NA","NA","NA","NA",70,70,68545,"0.5","0","0","100"
"2013","LT",685452,253.663943990665,"2",1947,"2","1","1","1","13","NA","NA","NA","NA","NA","0","NA",66,65,68545,"1","0","0","0"
"2013","LT",685501,253.663943990665,"2",1962,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",50,50,68550,"0.8789546823","0","0","0"
"2013","LT",685502,253.663943990665,"3",1937,"2","1","3","1","13","NA","NA","NA","0","NA","NA","NA",76,75,68550,"1","0","0","100"
"2013","LT",685541,253.663943990665,"4",1995,"1","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",17,17,68554,"1","0","1","10"
"2013","LT",685542,253.663943990665,"3",1968,"2","2","2","4","13","3","NA","NA","NA","0","NA","NA",44,44,68554,"0.8869047619","0","0","111"
"2013","LT",685561,253.663943990665,"4",1952,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",60,60,68556,"1","0","0","0"
"2013","LT",685562,253.663943990665,"2",1953,"2","1","1","1","NA","5","45","NA","NA","NA","0","NA",59,59,68556,"1","0","0","0"
"2013","LT",685571,253.663943990665,"2",1932,"1","1","1","4","13","2","NA","NA","NA","NA","NA","NA",80,80,68557,"1","0","0","0"
"2013","LT",685572,253.663943990665,"3",1948,"2","1","4","1","13","1","NA","NA","0","NA","NA","NA",65,64,68557,"0.4583333333","2","0","0"
"2013","LT",686151,253.663943990665,"1",1936,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",77,76,68615,"0.3027680437","0","0","0"
"2013","LT",686152,253.663943990665,"1",1939,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",74,73,68615,"0.4583333333","0","0","0"
"2013","LT",686181,253.663943990665,"4",1948,"2","1","4","1","11","1","38","NA","NA","NA","0","NA",64,64,68618,"1","2","0","110"
"2013","LT",686182,253.663943990665,"1",1954,"1","1","4","1","13","3","NA","NA","NA","NA","NA","0",59,58,68618,"1","2","0","0"
"2013","LT",686291,253.663943990665,"4",1948,"1","1","3","1","13","3","NA","NA","NA","NA","NA","NA",65,64,68629,"0.7301587302","0","1","0"
"2013","LT",686292,253.663943990665,"4",1950,"2","1","1","1","13","2","NA","NA","NA","NA","0","NA",63,62,68629,"99","2","0","0"
"2013","LT",686611,253.663943990665,"3",1972,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",41,40,68661,"99","0","0","100"
"2013","LT",686612,253.663943990665,"4",2003,"2","1","2","1","13","5","NA","NA","NA","NA","NA","NA",9,9,68661,"99","0","0","0"
"2013","LT",686891,253.663943990665,"2",1939,"2","1","4","1","13","2","NA","NA","NA","0","NA","NA",73,73,68689,"99","0","1","11"
"2013","LT",686892,253.663943990665,"3",1942,"1","1","4","1","NA","2","NA","NA","0","0","NA","NA",70,70,68689,"1","0","0","111"
"2013","LT",687061,253.663943990665,"4",1962,"2","1","3","1","NA","5","NA","NA","NA","NA","0","NA",51,50,68706,"1","0","0","0"
"2013","LT",687062,253.663943990665,"1",1956,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",56,56,68706,"99","0","0","110"
"2013","LT",687291,253.663943990665,"1",1949,"1","1","1","1","13","3","NA","NA","NA","NA","NA","0",64,63,68729,"99","0","0","0"
"2013","LT",687292,253.663943990665,"4",1948,"2","1","3","1","13","5","NA","NA","NA","NA","NA","NA",65,64,68729,"0.375","2","0","0"
"2013","LT",687361,253.663943990665,"1",1943,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",70,69,68736,"99","1","0","0"
"2013","LT",687362,253.663943990665,"3",1940,"2","1","4","1","13","5","40","NA","NA","NA","NA","NA",73,72,68736,"0","0","1","100"
"2013","LT",687661,253.663943990665,"3",1940,"1","1","4","1","NA","1","NA","NA","NA","NA","NA","NA",72,72,68766,"0.8763182274","0","0","0"
"2013","LT",687662,253.663943990665,"2",1943,"2","1","1","1","13","1","NA","NA","NA","NA","NA","0",70,69,68766,"99","0","0","0"
"2013","LT",687901,253.663943990665,"1",1933,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",79,79,68790,"0.5714285714","0","0","0"
"2013","LT",687902,253.663943990665,"3",1941,"2","1","4","1","13","1","NA","NA","NA","NA","0","NA",72,71,68790,"1","2","0","0"
"2013","LT",687961,253.663943990665,"4",1956,"2","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",56,56,68796,"0","2","1","100"
"2013","LT",687962,253.663943990665,"4",1954,"1","1","4","1","13","3","NA","NA","NA","0","0","NA",58,58,68796,"1","0","1","0"
"2013","LT",688211,253.663943990665,"4",1938,"2","1","2","1","13","5","NA","NA","NA","NA","NA","NA",74,74,68821,"1","0","0","0"
"2013","LT",688212,253.663943990665,"1",1932,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",80,80,68821,"1","2","0","0"
"2013","LT",688391,253.663943990665,"3",1949,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",63,63,68839,"99","0","0","1"
"2013","LT",688392,253.663943990665,"3",1947,"1","1","4","1","13","1","40","25","NA","NA","NA","NA",65,65,68839,"0.4381743673","0","0","0"
"2013","LT",688471,253.663943990665,"3",1961,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",51,51,68847,"0.6834718095","0","1","111"
"2013","LT",688472,253.663943990665,"3",1956,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",56,56,68847,"1","0","1","0"
"2013","LT",688651,253.663943990665,"1",1952,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",60,60,68865,"1","0","0","0"
"2013","LT",688652,253.663943990665,"4",1990,"2","1","1","4","13","2","NA","NA","NA","0","NA","NA",22,22,68865,"0.5","0","0","100"
"2013","LT",688661,253.663943990665,"4",1950,"2","1","4","1","13","3","NA","NA","NA","NA","NA","NA",63,62,68866,"0.5238095238","1","0","0"
"2013","LT",688662,253.663943990665,"4",1951,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",61,61,68866,"0.773503803","0","0","0"
"2013","LT",690101,253.663943990665,"4",1953,"1","1","3","1","13","3","NA","NA","NA","NA","NA","NA",59,59,69010,"0.3333333333","0","0","0"
"2013","LT",690102,253.663943990665,"1",1957,"2","1","1","1","13","3","NA","NA","NA","NA","NA","NA",56,55,69010,"99","0","1","100"
"2013","LT",690201,253.663943990665,"4",1957,"1","1","3","4","13","1","NA","NA","0","NA","NA","NA",55,55,69020,"0.5","2","0","0"
"2013","LT",690202,253.663943990665,"2",1960,"2","1","1","1","13","1","NA","NA","NA","0","NA","NA",52,52,69020,"99","0","0","0"
"2013","LT",690211,253.663943990665,"4",1964,"2","1","2","1","NA","1","NA","NA","NA","NA","NA","NA",49,48,69021,"1","0","1","10"
"2013","LT",690212,253.663943990665,"1",1990,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",22,22,69021,"99","0","0","0"
"2013","LT",690391,253.663943990665,"1",1980,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",33,32,69039,"1","0","0","101"
"2013","LT",690392,253.663943990665,"4",1990,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",23,22,69039,"99","1","0","0"
"2013","LT",690841,253.663943990665,"3",1977,"1","1","1","1","13","5","NA","NA","NA","NA","0","NA",36,35,69084,"0.7083333333","0","0","0"
"2013","LT",690842,253.663943990665,"4",1949,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",63,63,69084,"0.5238095238","0","0","110"
"2013","LT",691021,253.663943990665,"3",1972,"1","1","1","1","13","1","40","NA","NA","NA","NA","NA",40,40,69102,"0.5","2","0","1"
"2013","LT",691022,253.663943990665,"1",1938,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",74,74,69102,"0.5","2","0","111"
"2013","LT",691071,253.663943990665,"4",1959,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",53,53,69107,"1","0","0","0"
"2013","LT",691072,253.663943990665,"3",1961,"2","1","4","1","13","1","NA","NA","0","NA","NA","NA",52,51,69107,"0.9375","2","0","0"
"2013","LT",691691,253.663943990665,"2",1938,"1","1","3","1","13","1","NA","20","NA","0","NA","0",74,74,69169,"0.7777777778","0","0","0"
"2013","LT",691692,253.663943990665,"3",1942,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",70,70,69169,"0.6666666667","0","0","0"
"2013","LT",692251,253.663943990665,"2",1964,"1","1","3","1","13","2","NA","NA","NA","NA","NA","NA",48,48,69225,"0.7777777778","0","0","110"
"2013","LT",692252,253.663943990665,"1",1959,"2","1","1","1","13","3","35","35","NA","NA","NA","NA",54,53,69225,"0.1310512925","0","1","0"
"2013","LT",692351,253.663943990665,"4",1941,"2","1","3","1","13","1","NA","NA","NA","NA","NA","NA",72,71,69235,"1","0","1","0"
"2013","LT",692352,253.663943990665,"3",1932,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",80,80,69235,"99","0","0","0"
"2013","LT",692381,253.663943990665,"1",1959,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",53,53,69238,"0","0","0","10"
"2013","LT",692382,253.663943990665,"2",1961,"2","1","1","1","13","1","NA","NA","NA","NA","0","40",52,51,69238,"1","0","1","0"
"2013","LT",692391,253.663943990665,"2",1944,"2","1","4","1","13","3","NA","NA","NA","NA","0","NA",69,68,69239,"0.571294674","0","0","10"
